Nama SPKLU,Alamat,Waktu Operasi,Jam Buka,Jarak,Konektor,Charging Slots,Ketersediaan,Timestamp
SPKLU REST AREA KM 49 B Tol Bakauheni-Terbanggi Besar,"Jl. Tol Bakauheni - Terbanggi Besar, Karya Mulya Sari, Kec. Candipuro, Kabupaten Lampung Selatan, Lampung 35356",Buka 24 Jam,4.69,704.50 km,3/3 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:19:29
SPKLU Kejaksaan Negeri Jakarta Barat,"Kembangan Utara, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta",Buka 24 Jam,4.00,846.96 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 18:01:11
SPKLU Duta Indah Residence,"Jalan Duta Arcadia, No.1, Perumahan Duta Indah Residence, Duta Sport Club, RT. 001/ RW. 021, Gebang Raya, Kec. Periuk, Kota Tangerang, Banten, 15132",Buka 24 Jam,4.43,835.65 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-14 17:43:30
SPKLU Perum Akasia FC,"Griya Inti Sentosa, Jl. Akasia Bukit Golf Mediterania",Buka 24 Jam,5.00,841.27 km,0/2 Konektor Tersedia,"('50 kW', '50 kW')","(0, 0)",2025-05-14 17:51:32
SPKLU Pasar 8 Suvarna Sutera,"Perumahan Suvarna Sutera, Jl. Suvarna Utama No.33A, Wana Kerta, Kec. Sindang Jaya, Kabupaten Tangerang, Banten",Buka 24 Jam,4.68,829.02 km,1/2 Konektor Tersedia,"('22 kW', '25 kW')","(1, 0)",2025-05-14 17:38:21
SPKLU PONGEK OR,"Jl. Khatib Sulaiman, Limbukan, Kec. Payakumbuh Sel., Kota Payakumbuh, Sumatera Barat 26225",Buka 24 Jam,5.00,123.81 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:24:34
SPKLU RUMAH BUMN JAMBI,Jl. Sukarno Hatta No.35-36 Paal Merah Pasir Putih Jambi Selatan Jambi,Buka 24 Jam,5.00,251.29 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-14 16:39:50
SPKLU GOLDEN TULIP,"Jl. Teuku Umar No.39, Darat Sekip, Pontianak Kota, Pontianak, West Kalimantan 78117",Buka 24 Jam,4.00,849.08 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 18:08:25
SPKLU ALFAMIDI BOTANICA,"Parigi Baru, Kec. Pd. Aren, Kota Tangerang Selatan, Banten 15228",Buka 24 Jam,4.97,851.54 km,2/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(0, 1, 1)",2025-05-14 18:17:42
SPKLU PLN UIW S2JB Rivai,Jalan Kapt. Arivai no. 37 Palembang,Buka 24 Jam,3.45,440.21 km,2/2 Konektor Tersedia,"('25 kW', '22 kW')","(1, 1)",2025-05-14 16:50:38
SPKLU PLN Kantor Jaga Membalong,"Desa Membalong, Kabupaten Belitung, Kepulauan Bangka Belitung 33452",Buka 24 Jam,0.00,725.25 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:22:25
SPKLU PLN ULP LANGSA KOTA,"Jl. Jend. A.Yani No.6, Kota Langsa, Aceh 24375",Buka 24 Jam,3.00,682.76 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-14 17:18:03
SPKLU PLN Enjiniring,"Jl. KS Tubun I No.2, Jakarta Barat, DKI Jakarta 11420",Buka 24 Jam,4.28,852.35 km,3/4 Konektor Tersedia,"('50 kW', '50 kW', '22 kW', '7 kW')","(1, 0, 1, 1)",2025-05-14 18:21:19
SPKLU BANDARA SMB II PALEMBANG,"Jl. Bandara Sultan Mahmud Badaruddin II, Talang Betutu, Kec. Sukarami, Kota Palembang",Buka 24 Jam,4.52,430.52 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-14 16:48:36
SPKLU PLN UP3 SOLOK,"Jl. Prof Dr Hamka, Kota Solok, Sumatera Barat",Buka 24 Jam,4.84,125.70 km,3/3 Konektor Tersedia,"('22 kW', '25 kW', '25 kW')","(1, 1, 1)",2025-05-14 16:25:24
SPKLU REST AREA  KM 360 KERAMASAN,"Rest Area Km. 360 Ruas Tol Terpeka, Pemulutan Ilir, Pemulutan, Ogan Ilir Regency, South Sumatra 30653",Buka 24 Jam,4.94,452.71 km,2/3 Konektor Tersedia,"('22 kW', '60 kW', '60 kW')","(0, 1, 1)",2025-05-14 16:53:53
SPKLU KAMPUNG EROPA HARAU,"Tarantang, Harau, Lima Puluh Kota Regency, West Sumatra 26271",Buka 24 Jam,5.00,121.57 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:23:25
SPKLU WARKOP PAPA,"Jl. Hamidah No. 67 Batin Tikal, Kota Pangkal Pinang, Kepulauan Bangka Belitung",Buka 24 Jam,5.00,523.92 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:00:13
SPKLU PLN UP3 KEBUN JERUK,"Jl. HOS Cokroaminoto Jl. Ciledug Raya No.1, Cipadu, Kec. Larangan, Kota Tangerang, Banten",Buka 24 Jam,4.57,851.16 km,5/6 Konektor Tersedia,"('22 kW', '22 kW', '7 kW', '22 kW', '60 kW', '60 kW')","(1, 1, 1, 1, 1, 0)",2025-05-14 18:15:27
SPKLU PLN ULP SINABANG,"Suka Karya, Simeulue Timur, Simeulue Regency, Aceh 24782",Buka 24 Jam,0.00,675.80 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:16:06
SPKLU PLN UP3 TANJUNGPINANG,"Jalan Bakar Batu, Kelurahan Kemboja, Kecamatan Tanjung Pinang Barat Kota Tanjungpinang Provinsi Kepulauan Riau",Buka 24 Jam,4.64,338.37 km,2/2 Konektor Tersedia,"('22 kW', '4 kW')","(1, 1)",2025-05-14 16:42:50
SPKLU PLN ULP TEUNOM,"Desa Panton, Kec. Teunom, Kabupaten Aceh Jaya, Aceh 23653",Buka 24 Jam,0.00,848.85 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 18:07:23
SPKLU MASJID PLN UID S2JB,Jalan Kapten A. Rivai No. 37 Palembang,Buka 24 Jam,0.00,440.22 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-14 16:50:48
SPKLU TRANSMART SERANG,"Jl. Jendral Achmad Yani No. 196 - 198, Sumur Pecung,  Kec Serang, Kota Serang,  Banten",Buka 24 Jam,3.17,801.49 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 17:30:17
SPKLU PLN ULP MUKOMUKO,"Jl. R.A. Kartini No.8, Pd. Batu, Kec. Kota Mukomuko, Kabupaten Mukomuko, Bengkulu",Buka 24 Jam,0.00,247.57 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:38:47
SPKLU PLN ULP SEI JAWI,"Jl. Re.Martadinata, Sungai Jawi Luar, Kec. Pontianak Bar., Kota Pontianak, Kalimantan Barat 78113",Buka 24 Jam,5.00,846.93 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-14 18:00:57
SPKLU PLN ULP PANGKALAN BALAI,"Pangkalan Balai, Banyuasin III, Kab. Banyuasin, Sumatera Selatan",Buka 24 Jam,3.50,405.35 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:46:30
SPKLU Gallery Marketing Bumi Indah,"Jl. Raya Bumi Indah No.1, Gelam Jaya, Pasar Kemis, Kab. Tangerang",Buka 24 Jam,4.15,832.37 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 17:40:11
SPKLU PLN ULP KUTACANE,"Jl. Perapat Hulu, Babussalam, Aceh Tenggara, Aceh 24651",Buka 24 Jam,0.00,612.22 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:12:31
SPKLU PLN UP3 BANGKINANG,"Jl. Bangkinang-Payakumbuh, Merangin, Kabupaten Kampar, Riau",Buka 24 Jam,5.00,119.67 km,2/2 Konektor Tersedia,"('50 kW', '50 kW')","(1, 1)",2025-05-14 16:22:07
SPKLU REST AREA KM 311 PALEMBANG,Ruas Tol Terbangi Besar - Pematang Panggang  - Kayu Agung,Buka 24 Jam,4.29,491.27 km,3/3 Konektor Tersedia,"('22 kW', '120 kW', '120 kW')","(1, 1, 1)",2025-05-14 16:56:50
SPKLU PLN ULP BRASTAGI,"Jl. Udara No.7, Gundaling I, Berastagi, Gundaling I, Kec. Berastagi, Kab. Karo, Sumatera Utara",Buka 24 Jam,4.71,535.43 km,2/2 Konektor Tersedia,"('30 kW', '30 kW')","(1, 1)",2025-05-14 17:02:47
SPKLU PLN HOTEL HARPER MEDAN,"Jl. K.H. Wahid Hasyim No.53 / 72, Babura, Kec. Medan Baru, Kota Medan, Sumatera Utara 20154",Buka 24 Jam,5.00,558.21 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:08:14
SPKLU PLN ULP KABANJAHE,"Jl. Veteran, Sumber Mufakat, Kec. Kabanjahe, Kabupaten Karo, Sumatera Utara 22152",Buka 24 Jam,5.00,530.15 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:02:03
SPKLU PELABUHAN MERAK,"Marak, Taman Sari, Pulo Merak, Cilegon, Banten",Buka 24 Jam,4.81,773.55 km,5/5 Konektor Tersedia,"('100 kW', '100 kW', '22 kW', '60 kW', '60 kW')","(1, 1, 1, 1, 1)",2025-05-14 17:24:39
SPKLU PLN UPDL JAKARTA,"Jl. Letjen S. Parman No.27, Slipi, Kec. Grogol petamburan, Kota Jakarta Barat, DKI Jakarta 11480",Buka 24 Jam,3.72,852.06 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 18:19:40
SPKLU MALL BOEMI KEDATON,"Jl. Teuku Umar No.1, Labuhan Ratu, Kec. Kedaton, Kota Bandar Lampung, Lampung 35132",Buka 24 Jam,3.63,675.22 km,2/2 Konektor Tersedia,"('25 kW', '22 kW')","(1, 1)",2025-05-14 17:15:50
SPKLU OPI MALL,"Jalan Gubernur H.A.Bastari, Sungai Kedukan, Kec. Rambutan Kab. Banyu Asin Provinsi Sumsel",Buka 24 Jam,0.00,447.89 km,2/2 Konektor Tersedia,"('22 kW', '30 kW')","(1, 1)",2025-05-14 16:52:58
SPKLU PLN PDKB BANTEN UTARA,"Jl. Raya Serang Pandeglang, Cipare, Kota Serang, Banten",Buka 24 Jam,4.00,801.04 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 17:28:55
SPKLU PLN ULP PARIAMAN,"Pd. II, Kec. Pariaman Tengah, Kota Pariaman, Sumatera Barat 25513",Buka 24 Jam,5.00,179.32 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:33:02
SPKLU PLN ULP TAIS,"Lubuk Kebur, Kec.Seluma, Kab.Seluma, Bengkulu 38878",Buka 24 Jam,5.00,415.36 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:46:56
SPKLU Alun-Alun Rangkasbitung,"Jl. Alun-alun Rangkasbitung, Lebak Banten",Buka 24 Jam,3.29,827.42 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-14 17:36:49
SPKLU WING HUB KUALANAMU,"Komplek Hub, Kualanamu Hub Commercial Bizpark, Jl. Arteri Kualanamu No.9, Tumpatan Nibung, Kec. Batang Kuis, Kabupaten Deli Serdang, Sumatera Utara 20372",Buka 24 Jam,4.60,548.33 km,5/5 Konektor Tersedia,"('22 kW', '60 kW', '60 kW', '60 kW', '60 kW')","(1, 1, 1, 1, 1)",2025-05-14 17:04:06
SPKLU KOTA TUA,"Kota Tua, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, DKI Jakarta 11110",Buka 24 Jam,4.57,848.51 km,3/3 Konektor Tersedia,"('22 kW', '22 kW', '22 kW')","(1, 1, 1)",2025-05-14 18:06:18
SPKLU SKAY WAY COFFEE,"Jl. Raya Bukittinggi - Payakumbuh No.233, Pakan Sinayan, Kec. Payakumbuh Bar., Kota Payakumbuh, Sumatera Barat 26224",Buka 24 Jam,5.00,121.43 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:22:59
SPKLU UCI BENY Angke Heritage PIK 2,"Jl. M.H Thamrin Kav DJ-09, Salembaran, Kec. Kosambi, Kabupaten Tangerang, Banten 15214",Buka 24 Jam,4.67,833.20 km,3/3 Konektor Tersedia,"('22 kW', '120 kW', '120 kW')","(1, 1, 1)",2025-05-14 17:41:26
SPKLU PLN ULP RENGAT KOTA,"Jl. Laksamana Laut Yos Sudarso, Sekip Hulu, Kec. Rengat, Kabupaten Indragiri Hulu, Riau 29314",Buka 24 Jam,0.00,92.55 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:17:35
SPKLU PLN ULP NUSA INDAH,"Jl. Pangeran Natadirja No.65, Jl. Gedang, Kec. Gading Cempaka, Kota Bengkulu, Bengkulu 38225",Buka 24 Jam,0.00,381.77 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:45:13
SPKLU PLN ULP SIJUNJUNG,"Muaro, Kecamaten Sijunjung, Kabupaten Sijunjung, Sumatera Barat 27513",Buka 24 Jam,5.00,88.57 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:16:53
SPKLU Bina Bangsa School,"Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta",Buka 24 Jam,5.00,850.48 km,0/1 Konektor Tersedia,"('22 kW',)","(0,)",2025-05-14 18:13:54
SPKLU PLN ULP LHOKSEUMAWE KOTA,"Jl. Malikussaleh No.1, Lancang Garam, Kec. Banda Sakti, Kota Lhokseumawe, Aceh 24351",Buka 24 Jam,5.00,801.29 km,0/1 Konektor Tersedia,"('7 kW',)","(0,)",2025-05-14 17:29:47
SPKLU PLN BANDARA MINANG KABAU,"Jl. Katapiang, Kec. Batang Anai, Kabupaten Padang Pariaman, Sumatera Barat 25586 (P7)",Buka 24 Jam,5.00,164.36 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:32:11
SPKLU PLN UP3 CIKOKOL,"Sukasari, Kec. Tangerang, Kota Tangerang, Banten 15118",Buka 24 Jam,4.83,839.98 km,4/4 Konektor Tersedia,"('7 kW', '7 kW', '100 kW', '100 kW')","(1, 1, 1, 1)",2025-05-14 17:48:04
SPKLU PLN ULP AMPERA,"Jl. Gub. H.A. Bastari  Jakabaring, Palembang, Sumatera Selatan",Buka 24 Jam,4.88,444.75 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-14 16:52:12
SPKLU REST AREA KM 49-A LAMPUNG,"REST AREA KM 49A JL TRANS SUMATERA, LAMPUNG",Buka 24 Jam,3.88,704.56 km,2/5 Konektor Tersedia,"('50 kW', '50 kW', '22 kW', 'A CCS2', 'B CCS2')","(0, 0, 0, 1, 1)",2025-05-14 17:19:48
SPKLU KOTA SUTERA,"Kawasan Perumahan Kota Sutera Jl Raya Cadas Kukun No 189 Kp Leles Sindangsari Pasar Kemis, Kabupaten Tangerang, Banten",Buka 24 Jam,5.00,828.29 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-14 17:37:11
SPKLU PLN ULP PANGKALAN KERINCI,"JL. Akasia, Pangkalan Kerinci Bar., Kec. Pangkalan Kerinci, Kabupaten Pelalawan, Riau",Buka 24 Jam,5.00,90.95 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:17:19
SPKLU SPBU KEBON NANAS,"Jl. MH. Thamrin, RT.001/RW.001, Panunggangan Utara, Kec. Pinang, Kota Tangerang, Banten 15143",Buka 24 Jam,4.00,841.94 km,2/2 Konektor Tersedia,"('7 kW', '22 kW')","(1, 1)",2025-05-14 17:52:36
SPKLU PLN ULP PASIR PANGARAIAN,"Jl. Koperasi No.3, Pasir Pengaraian, Rambah Tengah Utara, Kabupaten Rokan Hulu, Riau",Buka 24 Jam,5.00,212.44 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-14 16:35:52
SPKLU PLN UID SUMATERA UTARA,"Jl. KL. Yos Sudarso Gg. VIII No.1d, Glugur Kota, Kec. Medan Baru, Kota Medan, Sumatera Utara 20238",Buka 24 Jam,4.66,560.25 km,3/3 Konektor Tersedia,"('A CCS2', 'B CCS2', '22 kW')","(1, 1, 1)",2025-05-14 17:09:26
SPKLU PLN ULP CILEGON,"Jl. Achmad Yani No. 57, Sukmajaya, Kec Jombang Kota Cilegon, Banten 42416",Buka 24 Jam,4.70,784.86 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:26:30
SPKLU DBROTHERS,"Jl. Tani No.20, Pasiran, Kec. Singkawang Bar., Kota Singkawang, Kalimantan Barat",Buka 24 Jam,5.00,819.78 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:33:35
SPKLU ASTON LAMPUNG CITY HOTEL,"Jl. Gatot Subroto No.81, Garuntang, Kec. Telukbetung Selatan, Kota Bandar Lampung, Lampung 35228",Buka 24 Jam,4.83,681.90 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 17:17:37
SPKLU IBI DARMAJAYA,"Jl. ZA. Pagar Alam No.93, Gedong Meneng, Kec. Rajabasa, Kota Bandar Lampung, Lampung 35141",Buka 24 Jam,4.00,674.24 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:15:30
SPKLU PLN ULP RANTAUPRAPAT KOTA,"Jl. Lintas Sumatra, Rantauprapat, Kec. Rantau Utara, Kab. Labuhanbatu, Sumatera Utara",Buka 24 Jam,4.59,349.84 km,3/3 Konektor Tersedia,"('22 kW', '60 kW', '60 kW')","(1, 1, 1)",2025-05-14 16:44:17
Rest Area KM 269 Terpeka,Rest Area Km. 269  Jalan Tol  Bakauhuni - Kayu Agung,Buka 24 Jam,5.00,530.75 km,4/4 Konektor Tersedia,"('22 kW', '22 kW', '60 kW', '60 kW')","(1, 1, 1, 1)",2025-05-14 17:02:17
SPKLU KAPEL KRUI,"Labuhan Jukung, Krui, Kp. Jawa, Kec. Pesisir Tengah, Kabupaten Pesisir Barat, Lampung 34874",Buka 24 Jam,0.00,581.99 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:11:13
SPKLU Bali Resort Sepatan,"Jl. Raya Mauk, Sepatan, Kec. Sepatan, Kab. Tangerang, Banten",Buka 24 Jam,5.00,830.00 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:39:17
SPKLU Mobile Anyer,"Jl. Raya Anyer-Sirih No.20, Anyar, Kec. Anyar, Kabupaten Serang, Banten 42166",Buka 24 Jam,4.24,778.23 km,2/2 Konektor Tersedia,"('22 kW', '25 kW')","(1, 1)",2025-05-14 17:25:13
SPKLU EV LOKA LANDS END PIK 2,"JL Yos Sudarso, Pasir Putih, Kabupaten Tangerang 15211",Buka 24 Jam,3.30,837.33 km,4/4 Konektor Tersedia,"('22 kW', '22 kW', '22 kW', '22 kW')","(1, 1, 1, 1)",2025-05-14 17:45:17
SPKLU AZ-KO,"Jl Raya Citra, Tegal Alur, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta",Buka 24 Jam,5.00,840.30 km,1/3 Konektor Tersedia,"('22 kW', '22 kW', '22 kW')","(0, 0, 1)",2025-05-14 17:49:48
SPKLU PLN UP3 MEMPAWAH,"Jl. Gusti M. Taufik, Terusan, Kec. Mempawah Hilir, Kab. Mempawah, Kalimantan Barat 78912",Buka 24 Jam,0.00,811.08 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:32:02
SPKLU PLN ULP MANGGAR,"Jalan Jendral Sudirman No.1,Kurnia Jaya, Manggar, Kabupaten Belitung Timur, Kepulauan Bangka Belitung 33512",Buka 24 Jam,5.00,778.57 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:25:55
SPKLU KANTOR GUBERNUR SUMSEL,"Jl. Kapten A. Rivai No.3, Palembang, Sumatera Selatan",Buka 24 Jam,1.00,440.22 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-14 16:51:04
SPKLU UNAND,"Jl. Lingkar Universitas Andalas, Limau Manis, Kec. Pauh, Kota Padang, Sumatera Barat 25176",Buka 24 Jam,4.75,150.60 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-14 16:27:54
SPKLU BANK SUMUT IMAM BONJOL,"Jl. Imam Bonjol No.18, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20212",Buka 24 Jam,5.00,557.16 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:05:45
SPKLU Rest Area KM 33 B Tol Bakauheni-Terbanggi Besar,"Rest Area KM 33 B Tol Bakauheni-Terbanggi Besar, Suka Tani, Kec. Kalianda, Kabupaten Lampung Selatan, Lampung 35551",Buka 24 Jam,4.00,720.63 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:21:59
SPKLU PLN UP3 MUARA BUNGO,"Jalan Sultan Thaha No. 771  Bungo Barat, Kec. Ps. Muara Bungo, Kabupaten Bungo, Jambi",Buka 24 Jam,5.00,126.03 km,3/3 Konektor Tersedia,"('7 kW', '120 kW', '120 kW')","(1, 1, 1)",2025-05-14 16:25:44
PLN Kantor Jaga Belinyu,"Kuto Panji, Kec Belinyu (Kantor Jaga Belinyu) Kabupaten Bangka, Kepulauan Bangka Belitung",Buka 24 Jam,4.33,473.59 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:55:25
SPKLU SOLOK PREMIERE HOTEL SYARIAH,"Jl. Nasir Sutan Pamuncak, Ps. Pandan Air Mati, Kec. Tj. Harapan, Kota Solok, Sumatera Barat 27322",Buka 24 Jam,5.00,123.75 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:24:18
SPKLU TRANSMART PANGKALPINANG,"Jl. Jendral Sudirman No.8, Taman Bunga, Kec. Gerunggang, Kota Pangkal Pinang, Kepulauan Bangka Belitung",Buka 24 Jam,4.00,523.75 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 16:59:57
SPKLU PLN ULP LUBUK LINGGAU,"Jl. Yos Sudarso No.5,  Kota Lubuk Linggau, Sumatera Selatan",Buka 24 Jam,5.00,342.12 km,3/3 Konektor Tersedia,"('22 kW', '60 kW', '60 kW')","(1, 1, 1)",2025-05-14 16:43:20
SPKLU Rest Area KM 215 B Tol Terpeka,"Rest Area KM 208 A Tol Terpeka, Bakauheni - Kayu Agung Rd, Mulya Sari, Gunung Agung, West Tulang Bawang Regency, Lampung 34684",Buka 24 Jam,4.25,569.26 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:10:17
SPKLU PLN ULP MUARA AMAN,"Jalan Pangeran Zainal Abidin , Kab. Lebong, Bengkulu",Buka 24 Jam,0.00,303.93 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:41:23
SPKLU PLN ULP TANJUNGPANDAN,"Jl.Sekolah, Kecamatan Tanjungpandan, Kab Belitung Kepulauan Bangka Belitung 33512",Buka 24 Jam,5.00,706.94 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:20:29
SPKLU PASAR SARASWATI,"Sudimara Bar., Kota Tangerang, Banten",Buka 24 Jam,5.00,848.24 km,0/1 Konektor Tersedia,"('22 kW',)","(0,)",2025-05-14 18:04:41
SPKLU PLN ULP LUBUK SIKAPING,"Jl. Ratulangi 13, Pauah, Kec. Lubuk Sikaping, Kabupaten Pasaman, Sumatera Barat 26318",Buka 24 Jam,5.00,182.98 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:33:38
SPKLU HOTEL MARRIOTT RESORT LAMPUNG,"Jl. Pantai Mutun, Hurun, Kec. Padang Cermin, Kabupaten Pesawaran, Lampung",Buka 24 Jam,1.67,687.80 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 17:18:43
SPKLU PLN MK CAR WASH,"Jl. Lintas Utama Sumatera No.km 3, Sungai Rumbai, Kec. Sungai Rumbai, Kabupaten Dharmasraya, Sumatera Barat 27684",Buka 24 Jam,5.00,86.84 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-14 16:16:43
SPKLU Aryana Karawaci,"Perum Aryana Karawaci, Suka Bakti, Kec. Curug, Kabupaten Tangerang, Banten",Buka 24 Jam,4.08,840.67 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 17:50:24
SPKLU Drive Thru Komasda,"Jl. Ahmad Yani, Tanjung Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33412",Buka 24 Jam,5.00,709.51 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:20:50
SPKLU PLN ULP JEURAM,"Desa Simpang Peut, Kec. Kuala, Kabupaten Nagan Raya, Aceh 23681",Buka 24 Jam,0.00,785.09 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:26:40
SPKLU (ARISTA POWER) BYD BSD CITY,"BSD City Serpong Kavling De Park, Jl. BSD Raya Utama Lot 1, Lengkong Kulon, Kec. Pagedangan, Kabupaten Tangerang, Banten 15331",Buka 24 Jam,4.77,847.77 km,0/4 Konektor Tersedia,(),(),2025-05-14 18:03:34
SPKLU PLN JAGA JEBUS,"Jl. Raya jebus Dn. Tambang 6, Ds. Mislak Kec. Jebus Kab. Bangka Barat",Buka 24 Jam,5.00,440.43 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:51:30
SPKLU PLN ULP RIMO,"Jl. Iskandar Muda, Rimo, Kec. Gn Meriah, Kab. Aceh Singkil, Aceh, 24791",Buka 24 Jam,0.00,520.90 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:58:45
SPKLU Rest Area KM 70  Serang - Panimbang,"Jl. Tol Serang Panimbang KM 70, Mongpok Kec. Cikeusal Kab. Serang",Buka 24 Jam,0.00,812.49 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 17:32:22
SPKLU HOTEL GLORIA SUITES,"Jl. Kyai Tapa No.215 5, Tomang, Kec. Grogol petamburan, Kota Jakarta Barat, DKI Jakarta 11450",Buka 24 Jam,4.89,849.70 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 18:10:37
SPKLU PT SPE,"Pegadungan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta",Buka 24 Jam,0.00,839.01 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 17:46:29
SPKLU PLN ULP LIPAT KAIN,"Lipat Kain, Kec. Kampar Kiri, Kabupaten Kampar, Riau 28471",Buka 24 Jam,5.00,75.51 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:16:02
SPKLU PLN ULP SUNGAILIAT,Jl.Jend A Yani jalur 2 Sungailiat Kab Bangka,Buka 24 Jam,5.00,515.07 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:58:09
SPKLU HVT HARCO MANGGA DUA,"Marco Mangga Dua, Ancol, Kec. Pademangan, Jakarta Utara, DKI Jakarta 14430",Buka 24 Jam,4.76,849.30 km,1/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(0, 0, 1)",2025-05-14 18:09:19
