Nama SPKLU,Alamat,Waktu Operasi,Jam Buka,Jarak,Konektor,Charging Slots,Ketersediaan,Timestamp
SPKLU PLN ULP BLANG PIDIE,"Desa Pantai Perak, Susoh, Kabupaten Aceh Barat Daya, Aceh 237633",Buka 24 Jam,0.0,667.24 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 16:38:07
SPKLU TRANSMART PEKANBARU B,"Jl. Musyawarah No.11, Labuh Baru Tim., Kec. Payung Sekaki, Kota Pekanbaru, Riau 28292",Buka 24 Jam,4.0,87.77 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 15:45:59
SPKLU PLN ULP SIMPANG TIGA,"Jl. Kartama, Perhentian Marpoyan, Kec. Marpoyan Damai, Kota Pekanbaru, Riau",Buka 24 Jam,4.93,81.79 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 15:44:05
SPKLU PLN ICON + SBU SBT,"Jl. Soekarno - Hatta, Sidomulyo Tim., Kota Pekanbaru, Riau",Buka 24 Jam,3.17,82.30 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-15 15:44:31
SPKLU PLN ULP LUBUK BASUNG,"Lubuk Basung, Kec. Lubuk Basung, Kabupaten Agam, Sumatera Barat 26452",Buka 24 Jam,0.0,141.67 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 15:56:22
SPKLU PLN ULP TAKENGON,"Jl. Lebe Kader No.89, Simpang Empat, Kec. Bebesen, Kabupaten Aceh Tengah, Aceh",Buka 24 Jam,4.0,736.00 km,1/1 Konektor Tersedia,"('25 kW',)","(1,)",2025-05-15 16:43:59
SPKLU PLN KP RIMBO DATA,"Tanjuang Balik, Kec. Pangkalan Koto Baru, Kabupaten Lima Puluh Kota, Sumatera Barat 26272",Buka 24 Jam,0.0,78.92 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 15:43:13
SPKLU PLN REST AREA KM 65A,"Tanah Raja, Kec. Sei Rampah, Kabupaten Serdang Bedagai, Sumatera Utara 20986",Buka 24 Jam,5.0,489.77 km,2/2 Konektor Tersedia,"('A CCS2', 'B CCS2')","(1, 1)",2025-05-15 16:19:41
SPKLU PLN ULP LIMA PULUH KOTA,"Koto Tuo, Kec. Harau, Kabupaten Lima Puluh Kota, Sumatera Barat 26271",Buka 24 Jam,0.0,73.24 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 15:40:43
SPKLU PLN ULP KOTABARU,"‎‎Jl‎.  ‎Nuri Jelutung‎, ‎Kota Jambi‎, ‎36133‎",Buka 24 Jam,4.0,296.26 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 16:04:54
SPKLU PLN ULP SUNGAI PENUH,"Jl. RE Martadinata No.1 Kota Sungai Penuh, Jambi",Buka 24 Jam,3.5,197.27 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 15:59:26
SPKLU KAPEL KRUI,"Labuhan Jukung, Krui, Kp. Jawa, Kec. Pesisir Tengah, Kabupaten Pesisir Barat, Lampung 34874",Buka 24 Jam,0.0,616.17 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 16:35:34
SPKLU Rest Area KM 36 B Bangkinang - Pekanbaru,"Jl. Tol Pekanbaru - Bangkinang KM 36 B, Muara Jalai, Kec. Bangkinang, Kabupaten Kampar, Riau 21184",Buka 24 Jam,1.0,81.77 km,0/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(0, 0, 0)",2025-05-15 15:43:39
SPKLU MALL BOEMI KEDATON,"Jl. Teuku Umar No.1, Labuhan Ratu, Kec. Kedaton, Kota Bandar Lampung, Lampung 35132",Buka 24 Jam,3.63,714.87 km,2/2 Konektor Tersedia,"('25 kW', '22 kW')","(1, 1)",2025-05-15 16:41:01
SPKLU PLN PLTD SEUNEUBOK,"Meulaboh, Seuneubok, Kec. Johan Pahlawan, Kabupaten Aceh Barat, Aceh 23617",Buka 24 Jam,0.0,758.85 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 16:47:07
SPKLU MASJID H. ALIUS,"Koto Gaek Guguak, Kec. Gn. Talang, Kabupaten Solok, Sumatera Barat 27365",Buka 24 Jam,5.0,106.36 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 15:49:21
SPKLU PLN ULP PASIR PANGARAIAN,"Jl. Koperasi No.3, Pasir Pengaraian, Rambah Tengah Utara, Kabupaten Rokan Hulu, Riau",Buka 24 Jam,5.0,169.24 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-15 15:57:54
SPKLU HOTEL EMERALD MEDAN,"Jl. KL. Yos Sudarso No.1, Silalas, Kec. Medan Bar., Kota Medan, Sumatera Utara 20235",Buka 24 Jam,5.0,519.91 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 16:27:01
SPKLU PLN ULP MEULABOH KOTA,"Jl. Geureute I, Kuta Padang, Kec. Johan Pahlawan, Kab. Aceh Barat, Aceh",Buka 24 Jam,0.0,756.06 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 16:45:48
SPKLU PLN MESJID SYUHADA PALANGKI,"Simpang 4 palangki, Koto Baru, Kec. IV Nagari, Kabupaten Sijunjung, Sumatera Barat 27564",Buka 24 Jam,5.0,65.96 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 15:40:17
SPKLU PLN ULP MUARA TEBO,"Jl. H. Mansyur Desa Baru Muara Tebo, Kab Muara Tebo, Jambi",Buka 24 Jam,4.0,183.82 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 15:59:11
SPKLU PLN ULP BRASTAGI,"Jl. Udara No.7, Gundaling I, Berastagi, Gundaling I, Kec. Berastagi, Kab. Karo, Sumatera Utara",Buka 24 Jam,4.71,494.09 km,2/2 Konektor Tersedia,"('30 kW', '30 kW')","(1, 1)",2025-05-15 16:20:36
SPKLU PLN ULP SEI RAMPAH,"Jl. Medan - Tebing Tinggi No.300, Firdaus, Kec. Sei Rampah, Kabupaten Serdang Bedagai, Sumatera Utara 20995",Buka 24 Jam,0.0,482.40 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 16:16:11
SPKLU (ARISTA POWER) MERCEDES BENZ ARISTA MEDAN,"Jl. T. Amir Hamzah No.49, Sei Agul, Kec. Medan Bar., Kota Medan, Sumatera Utara 20117",Buka 24 Jam,4.91,521.05 km,2/2 Konektor Tersedia,(),(),2025-05-15 16:27:47
SPKLU PLN ULP BANGKINANG,"Jl. Langgini, Kec. Bangkinang, Kabupaten Kampar, Riau",Buka 24 Jam,5.0,75.22 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-15 15:42:11
SPKLU PLN ULP PRABUMULIH,"Jl. Diponegoro, Muara Dua, Kec. Prabumulih Timur,  Kota Prabumulih, Sumatera Selatan",Buka 24 Jam,5.0,477.48 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 16:15:55
SPKLU IBI DARMAJAYA,"Jl. ZA. Pagar Alam No.93, Gedong Meneng, Kec. Rajabasa, Kota Bandar Lampung, Lampung 35141",Buka 24 Jam,4.0,713.87 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 16:40:42
SPKLU Kantor Gubernur Provinsi Riau,"Jl. Jend. Sudirman No.460, Jadirejo, Kec. Sukajadi, Kota Pekanbaru, Riau 28121",Buka 24 Jam,4.48,89.72 km,1/2 Konektor Tersedia,"('A CCS2', 'B CCS2')","(0, 1)",2025-05-15 15:46:40
SPKLU PLN ULP BATUSANGKAR,"Jl. Ps. Papan, Baringin, Kec. Lima Kaum, Kabupaten Tanah Datar, Sumatera Barat 27212",Buka 24 Jam,5.0,81.46 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 15:43:28
SPKLU PLN UP3 PAYAKUMBUH,"Jl. Raya Bukittinggi - Payakumbuh 48, Daya Bangun, Kec. Payakumbuh Bar., Kota Payakumbuh, Sumatera Barat 26218",Buka 24 Jam,4.69,75.31 km,0/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(0, 0, 0)",2025-05-15 15:42:26
SPKLU PLN UP3 SOLOK,"Jl. Prof Dr Hamka, Kota Solok, Sumatera Barat",Buka 24 Jam,4.85,92.47 km,3/3 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 15:47:33
SPKLU PLN UP3 BINJAI,"Jl. Tengku Amir Hamzah No.37, Pahlawan, Kec. Binjai Utara, Kota Binjai, Sumatera Utara 20748",Buka 24 Jam,4.38,532.33 km,3/3 Konektor Tersedia,"('7 kW', '30 kW', '30 kW')","(1, 1, 1)",2025-05-15 16:29:28
SPKLU PLN ULP SIAK SRI INDRAPURA,"Kp. Dalam, Kec. Siak, Kabupaten Siak, Riau",Buka 24 Jam,5.0,145.19 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-15 15:56:58
SPKLU HOTEL SANTIKA LAHAT,"Jl. Lubuk Beringin No.138, Kel.Manggul, Kec. Lahat, Kabupaten Lahat, Sumatera Selatan",Buka 24 Jam,5.0,461.20 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 16:14:07
SPKLU PLN ULP LUBUK LINGGAU,"Jl. Yos Sudarso No.5,  Kota Lubuk Linggau, Sumatera Selatan",Buka 24 Jam,5.0,375.56 km,3/3 Konektor Tersedia,"('22 kW', '60 kW', '60 kW')","(1, 1, 1)",2025-05-15 16:07:58
SPKLU HOTEL MERCURE BENGKULU,"Jl. S. Parman No.27, Padang Jati, Kec. Ratu Samban, Kota Bengkulu, Provinsi Bengkulu 38227",Buka 24 Jam,5.0,403.74 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 16:10:18
SPKLU PLN ULP TEUNOM,"Desa Panton, Kec. Teunom, Kabupaten Aceh Jaya, Aceh 23653",Buka 24 Jam,0.0,803.93 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 16:49:46
SPKLU KAMPUS UNAND 2 PYK,"Jl. Rangkayo Rasuna Said, Kubu Gadang, Kec. Payakumbuh Utara, Kota Payakumbuh, Sumatera Barat 26218",Buka 24 Jam,5.0,74.12 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 15:41:45
SPKLU PLN ULP TARUTUNG,"Jl. Guru Mangaloksa No.113, Hutauruk, Kec. Tarutung, Kabupaten Tapanuli Utara, Sumatera Utara 22452",Buka 24 Jam,5.0,365.31 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 16:07:09
SPKLU PLN HOTEL EMERSIA,"Jl. Hamka No.41Jorong Parak Juar, Jl. Hamka No.60, Baringin, Kec. Lima Kaum, Kabupaten Tanah Datar, Sumatera Barat 27211",Buka 24 Jam,5.0,81.78 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 15:43:54
SPKLU PLN ULP MANNA,"JL. Fatmawati,Kampung Baru, Kec. Kota Manna, Kabupaten Bengkulu Selatan, Bengkulu",Buka 24 Jam,0.0,494.32 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 16:20:52
SPKLU PLN ULP AMPERA,"Jl. Gub. H.A. Bastari  Jakabaring, Palembang, Sumatera Selatan",Buka 24 Jam,4.88,489.97 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-15 16:19:56
SPKLU PLN ULP LHOKSEUMAWE KOTA,"Jl. Malikussaleh No.1, Lancang Garam, Kec. Banda Sakti, Kota Lhokseumawe, Aceh 24351",Buka 24 Jam,5.0,760.90 km,0/1 Konektor Tersedia,"('7 kW',)","(0,)",2025-05-15 16:47:59
SPKLU PLN ULP MUKOMUKO,"Jl. R.A. Kartini No.8, Pd. Batu, Kec. Kota Mukomuko, Kabupaten Mukomuko, Bengkulu",Buka 24 Jam,0.0,254.63 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 16:01:55
SPKLU ULP MEDAN SUNGGAL,"Jl. Bunga Raya No.11, Asam Kumbang, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20128",Buka 24 Jam,4.29,520.51 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 16:27:33
SPKLU PLN ULP KUALA TUNGKAL,"‎‎Jl‎. ‎Beringin No‎. ‎78 ‎Kec Tungkal Ilir, Kab Tanjung Jabung Barat, Jambi 36514‎",Buka 24 Jam,0.0,247.52 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 16:01:45
SPKLU Rest Area KM 208 A Tol Terpeka,"Rest Area KM 208 A Tol Terpeka, Warga Indah Jaya, Kec. Banjar Agung, Kab. Tulang Bawang, Lampung 34684",Buka 24 Jam,4.5,617.10 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 16:35:49
SPKLU PLN UP3 SIGLI,"Jl. Tgk. Chik Di Tiro No.14, Aceh 24114",Buka 24 Jam,5.0,863.55 km,2/2 Konektor Tersedia,"('7 kW', '25 kW')","(1, 1)",2025-05-15 16:58:20
