Nama SPKLU,Alamat,Waktu Operasi,Jam Buka,Jarak,Konektor,Charging Slots,Ketersediaan,Timestamp
SPKLU KOLAM RENANG KELOK SIKABU,"Kelok Sikabu, Koto Tuo, Kec. Iv Koto, Kabupaten Agam, Sumatera Barat 26161",Buka 24 Jam,0.00,153.44 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 11:30:06
SPKLU PLN ULP RANTAUPRAPAT KOTA,"Jl. Lintas Sumatra, Rantauprapat, Kec. Rantau Utara, Kab. Labuhanbatu, Sumatera Utara",Buka 24 Jam,4.59,349.84 km,3/3 Konektor Tersedia,"('22 kW', '60 kW', '60 kW')","(1, 1, 1)",2025-05-17 11:45:34
SPKLU PLN ULP UJUNG BATU,"Jl. Raya Ujung Batu - Bonai Darussalam, Ngaso, Kec. Ujung Batu, Kabupaten Rokan Hulu, Riau",Buka 24 Jam,5.00,181.85 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 11:35:01
SPKLU PLN ULP SAROLANGUN,"Jl. Abdul Manaf No.60, Ps. Sarolangun, Kec. Sarolangun, Kabupaten Sarolangun, Jambi",Buka 24 Jam,5.00,236.14 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 11:39:00
SPKLU PLN ULP NUSA INDAH,"Jl. Pangeran Natadirja No.65, Jl. Gedang, Kec. Gading Cempaka, Kota Bengkulu, Bengkulu 38225",Buka 24 Jam,0.00,381.77 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 11:46:27
SPKLU PLN ULP SIMPANG TIGA,"Jl. Kartama, Perhentian Marpoyan, Kec. Marpoyan Damai, Kota Pekanbaru, Riau",Buka 24 Jam,4.93,100.20 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 11:19:44
SPKLU PLN ULP LUBUK LINGGAU,"Jl. Yos Sudarso No.5,  Kota Lubuk Linggau, Sumatera Selatan",Buka 24 Jam,5.00,342.12 km,3/3 Konektor Tersedia,"('22 kW', '60 kW', '60 kW')","(1, 1, 1)",2025-05-17 11:44:32
SPKLU PLN Universitas Negeri Padang,"Padang, Air Tawar Bar., Kec. Padang Utara, Kota Padang, Sumatera Barat 25173",Buka 24 Jam,5.00,161.09 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 11:32:19
SPKLU PLN ULP MUARA ENIM,"Jl. Sultan Mahmud Badaruddin II, Kelurahan Air Lintang, Kec. Muara Enim, Kabupaten Muara Enim, Sumatera Selatan 31314",Buka 24 Jam,4.18,425.69 km,3/3 Konektor Tersedia,"('22 kW', '100 kW', '100 kW')","(1, 1, 1)",2025-05-17 11:49:29
SPKLU PLN ULP AEK KANOPAN,"Aek Kanopan Tim., Kec. Kualuh Hulu, Kabupaten Labuhanbatu Utara, Sumatera Utara 21273",Buka 24 Jam,5.00,402.23 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 11:47:13
SPKLU MASJID RAYA NAYLUS SYAADAH,"Jl. Adinegoro Km. 12, Batang Kabung, Koto Tangah, Batang Kabung Ganting, Padang, Kota Padang, Sumatera Barat 25586",Buka 24 Jam,5.00,161.09 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 11:32:34
SPKLU PLN RS SITI RAHMAH,"Jl. By Pass No.KM.15, Aie Pacah, Kec. Koto Tangah, Kota Padang, Sumatera Barat 25586",Buka 24 Jam,0.00,156.72 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-17 11:30:32
SPKLU PLN ULP BALAI SELASA,"Jl. Lintas Barat Sumatera, Pelangai, Kec. Ranah Pesisir, Kabupaten Pesisir Selatan, Sumatera Barat 25661",Buka 24 Jam,5.00,180.83 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 11:34:45
SPKLU PLN UP3 TANJUNGPINANG,"Jalan Bakar Batu, Kelurahan Kemboja, Kecamatan Tanjung Pinang Barat Kota Tanjungpinang Provinsi Kepulauan Riau",Buka 24 Jam,4.64,338.37 km,2/2 Konektor Tersedia,"('22 kW', '4 kW')","(1, 1)",2025-05-17 11:44:02
SPKLU WISMA PLN BUKITTINGGI,"Jl. Ahmad Karim No.16, Benteng Ps. Atas, Kec. Guguk Panjang, Kota Bukittinggi, Sumatera Barat 26136",Buka 24 Jam,4.88,150.69 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 11:29:35
SPKLU SKAY WAY COFFEE,"Jl. Raya Bukittinggi - Payakumbuh No.233, Pakan Sinayan, Kec. Payakumbuh Bar., Kota Payakumbuh, Sumatera Barat 26224",Buka 24 Jam,5.00,121.43 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 11:24:35
SPKLU PLN ULP BANGKINANG,"Jl. Langgini, Kec. Bangkinang, Kabupaten Kampar, Riau",Buka 24 Jam,5.00,113.92 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-17 11:23:05
SPKLU PLN ULP BALIGE,"Jl. Dr. T.D. Pardede No.14, Kec. Balige, Toba, Sumatera Utara 22312",Buka 24 Jam,5.00,424.44 km,3/3 Konektor Tersedia,"('22 kW', '60 kW', '60 kW')","(1, 1, 1)",2025-05-17 11:48:39
SPKLU PLN ULP PANGKALAN KERINCI,"JL. Akasia, Pangkalan Kerinci Bar., Kec. Pangkalan Kerinci, Kabupaten Pelalawan, Riau",Buka 24 Jam,5.00,90.95 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 11:18:59
SPKLU PLN UP3 DUMAI,"Jl. Jend. Sudirman No.185b, Bintan, Kota Dumai, Riau",Buka 24 Jam,4.85,233.04 km,0/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(0, 0, 0)",2025-05-17 11:38:44
SPKLU PLN MUARA KIAWAI,"JL.MUARA KIAWAI, Gunung Tuleh, West Pasaman Regency, West Sumatra 26571",Buka 24 Jam,0.00,231.76 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 11:38:34
PLN UPDK JAMBI,"‎‎Jl. Dokter Setia Budi ,Rajawali, Kec. Jambi Tim., Kota Jambi, Jambi 36143",Buka 24 Jam,0.00,248.35 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 11:40:22
SPKLU PLN ULP MUARA TEBO,"Jl. H. Mansyur Desa Baru Muara Tebo, Kab Muara Tebo, Jambi",Buka 24 Jam,4.00,143.08 km,0/1 Konektor Tersedia,"('22 kW',)","(0,)",2025-05-17 11:28:43
SPKLU PLN UP3 SOLOK,"Jl. Prof Dr Hamka, Kota Solok, Sumatera Barat",Buka 24 Jam,4.86,125.70 km,3/3 Konektor Tersedia,"('22 kW', '25 kW', '25 kW')","(1, 1, 1)",2025-05-17 11:26:56
SPKLU PLN ULP PENDOPO,"Jalan Merdeka Talang Ubi Selatan Pendopo, Kab. Penukal Abab Lematang Ilir, Sumatera Selatan 31212",Buka 24 Jam,0.00,394.86 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 11:47:04
SPKLU RUMAH BUMN JAMBI,Jl. Sukarno Hatta No.35-36 Paal Merah Pasir Putih Jambi Selatan Jambi,Buka 24 Jam,5.00,251.29 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-17 11:41:09
SPKLU PLN ULP Bagan Siapi Api,"Jl. Pahlawan, Bagan Tim., Kec. Bangko, Kabupaten Rokan Hilir",Buka 24 Jam,0.00,302.43 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-17 11:42:27
SPKLU PLN ULP LINTAU,"Nagari Tigojangko, Jl. Sitangkai-Balaitangah No.Km.3, Kec. Lintau Buo Utara, Kabupaten Tanah Datar, Sumatera Barat",Buka 24 Jam,5.00,104.93 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 11:21:07
SPKLU PLN ULP BINTAN CENTER,"Jl. D.I. Panjaitan No.km 9, Air Raja, Kec. Tanjungpinang Tim., Kota Tanjung Pinang, Kepulauan Riau 29125",Buka 24 Jam,5.00,343.87 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 11:44:53
SPKLU PLN ULP KOTA BARAT,"Jl. Dirgantara Timur No.59, Sidomulyo Tim., Kec. Marpoyan Damai, Kota Pekanbaru, Riau 28289",Buka 24 Jam,5.00,104.53 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 11:20:41
SPKLU PLN ULP ARGAMAKMUR,"Jl. Jendral Sudirman, Kota  Argamakmur,  Kab.Bengkulu Utara, Prov. Bengkulu",Buka 24 Jam,1.00,337.87 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 11:43:29
SPKLU PLN UP3 JAMBI,"Jl. Urip Sumoharjo No. 02, Telanaipura, Kota Jambi",Buka 24 Jam,4.92,246.57 km,4/4 Konektor Tersedia,"('22 kW', '60 kW', '60 kW', '22 kW')","(1, 1, 1, 1)",2025-05-17 11:39:14
SPKLU TRANSMART PEKANBARU A,"Jl. Musyawarah No.11, Labuh Baru Tim., Kec. Payung Sekaki, Kota Pekanbaru, Riau 28292",Buka 24 Jam,0.00,107.36 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 11:21:38
SPKLU PLN UJUNG GADING,"JL. NUSANTARA BARAT, Ujung Gading, Lembah Malintang, West Pasaman Regency, West Sumatra 26572",Buka 24 Jam,0.00,252.65 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 11:41:35
SPKLU PLN KANTOR BUPATI PESSEL,"Jl. Agus Salim, Painan, Kec. Iv Jurai, Kabupaten Pesisir Selatan, Sumatera Barat 25651",Buka 24 Jam,5.00,163.13 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-17 11:33:27
SPKLU PLN ULP KUALA TUNGKAL,"‎‎Jl‎. ‎Beringin No‎. ‎78 ‎Kec Tungkal Ilir, Kab Tanjung Jabung Barat, Jambi 36514‎",Buka 24 Jam,0.00,199.39 km,1/1 Konektor Tersedia,(),(),2025-05-17 11:36:39
SPKLU PLN UP3 SIBOLGA,"Jl. Dr. Ferdinand Lumban Tobing No.20, Huta Tonga Tonga, Kec. Sibolga Utara, Kota Sibolga, Sumatera Utara 22512",Buka 24 Jam,5.00,405.21 km,2/2 Konektor Tersedia,"('22 kW', '30 kW')","(1, 1)",2025-05-17 11:47:33
SPKLU PLN PADANG ARO,"Jl. Bangun Rejo, Lubuk Gadang Sel., Kec. Sangir, Kabupaten Solok Selatan, Sumatera Barat 27778",Buka 24 Jam,0.00,136.54 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 11:28:07
SPKLU PLN GH LAHAT,"Jalan Kol. H.Burlian  Kel.Bandar Jaya Kec.Lahat Kabupaten Lahat, Sumatera Selatan 31412",Buka 24 Jam,4.92,423.69 km,3/3 Konektor Tersedia,"('22 kW', '50 kW', '50 kW')","(1, 1, 1)",2025-05-17 11:48:29
SPKLU Rest Area KM 45 A Pekanbaru - Dumai,"Jl. Tol Pekanbaru - Dumai KM 45 A, Kandis, Kec. Kandis, Kabupaten Siak, Riau 26868",Buka 24 Jam,4.95,159.51 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-17 11:30:58
SPKLU Kantor Gubernur Provinsi Riau,"Jl. Jend. Sudirman No.460, Jadirejo, Kec. Sukajadi, Kota Pekanbaru, Riau 28121",Buka 24 Jam,4.48,107.90 km,1/2 Konektor Tersedia,"('A CCS2', 'B CCS2')","(0, 1)",2025-05-17 11:22:04
SPKLU POSKO YANTEK BELILAS,"Jln Lintas Sumatera, Pangkalan Kasai, Kabupaten Indragiri Hulu, Riau",Buka 24 Jam,5.00,78.84 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-17 11:17:57
SPKLU PLN ULP BATUSANGKAR,"Jl. Ps. Papan, Baringin, Kec. Lima Kaum, Kabupaten Tanah Datar, Sumatera Barat 27212",Buka 24 Jam,5.00,125.06 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 11:26:30
SPKLU UNAND,"Jl. Lingkar Universitas Andalas, Limau Manis, Kec. Pauh, Kota Padang, Sumatera Barat 25176",Buka 24 Jam,4.75,150.60 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-17 11:29:25
SPKLU PLN ULP KOTANOPAN,"Jl. Lintas Medan, Padang Bulan, Kec. Kotanopan, Kabupaten Mandailing Natal, Sumatera Utara 22994",Buka 24 Jam,5.00,251.72 km,0/1 Konektor Tersedia,"('22 kW',)","(0,)",2025-05-17 11:41:25
