Nama SPKLU,Alamat,Waktu Operasi,Jam Buka,Jarak,Konektor,Charging Slots,Ketersediaan,Timestamp
SPKLU Pasar 8 Suvarna Sutera,"Perumahan Suvarna Sutera, Jl. Suvarna Utama No.33A, Wana Kerta, Kec. Sindang Jaya, Kabupaten Tangerang, Banten",Buka 24 Jam,4.68,870.90 km,2/2 Konektor Tersedia,"('22 kW', '25 kW')","(1, 1)",2025-05-17 16:32:22
SPKLU The Campus Coffee and Eatery,"Jl. Pinang, Pabuaran, Kec. Tigaraksa, Kabupaten Tangerang, Banten",Buka 24 Jam,5.00,876.75 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:37:15
SPKLU PLN ULP ARGAMAKMUR,"Jl. Jendral Sudirman, Kota  Argamakmur,  Kab.Bengkulu Utara, Prov. Bengkulu",Buka 24 Jam,1.00,363.37 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:37:18
SPKLU Rest Area KM 87 A Tol Bakauheni-Terbanggi Besar,"Rest Area KM 87 A Tol Bakauheni-Terbanggi Besar, Fajar Baru, Kec. Jati Agung, Kabupaten Lampung Selatan, Lampung",Buka 24 Jam,4.94,710.52 km,3/3 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:10:03
SPKLU PLN ULP TEUNOM,"Desa Panton, Kec. Teunom, Kabupaten Aceh Jaya, Aceh 23653",Buka 24 Jam,0.00,803.50 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:19:33
SPKLU HOTEL ASTON CILEGON,"Jl. KH Wasyid No. 35 A Sukmajaya, Kec. Jombang Kota Cilegon Banten",Buka 24 Jam,4.69,826.60 km,1/2 Konektor Tersedia,"('22 kW', '22 kW')","(0, 1)",2025-05-17 16:22:03
SPKLU PLN ULP SIAK SRI INDRAPURA,"Kp. Dalam, Kec. Siak, Kabupaten Siak, Riau",Buka 24 Jam,5.00,144.62 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-17 15:27:19
SPKLU PLN ULP PEMATANGSIANTAR,"Jl. Kapten M.H. Sitorus No.1, Proklamasi, Kec. Siantar Bar., Kota Pematang Siantar, Sumatera Utara 21117",Buka 24 Jam,5.00,436.31 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:43:01
SPKLU PLN ULP TALUK KUANTAN,"Ps. Taluk, Kec. Kuantan Tengah, Kabupaten Kuantan Singingi, Riau 29566",Buka 24 Jam,4.85,40.82 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-17 15:09:03
SPKLU KOTA SUTERA,"Kawasan Perumahan Kota Sutera Jl Raya Cadas Kukun No 189 Kp Leles Sindangsari Pasar Kemis, Kabupaten Tangerang, Banten",Buka 24 Jam,5.00,870.38 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-17 16:31:42
SPKLU PLN BANDARA MINANG KABAU,"Jl. Katapiang, Kec. Batang Anai, Kabupaten Padang Pariaman, Sumatera Barat 25586 (P7)",Buka 24 Jam,5.00,126.71 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:23:06
SPKLU PLN ULP MENTOK,"JL. Jenderan Basuki Rachmat, Air Belo, Mentok, Kabupaten Bangka Barat, Kepulauan Bangka Belitung 33351",Buka 24 Jam,5.00,472.85 km,3/3 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-17 15:45:46
SPKLU SANTIKA MEDAN,"Jl. Kapten Maulana Lubis No.7, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20111",Buka 24 Jam,1.00,518.17 km,0/1 Konektor Tersedia,"('22 kW',)","(0,)",2025-05-17 15:56:32
SPKLU PLN ULP SUNGAILIAT,Jl.Jend A Yani jalur 2 Sungailiat Kab Bangka,Buka 24 Jam,5.00,563.58 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:01:29
SPKLU PLN KP SEI PAKNING,"Jl. Sungai Selari, Kec. Bukit Batu, Kabupaten Bengkalis, Riau",Buka 24 Jam,5.00,204.24 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-17 15:30:32
SPKLU PLN ULP SEBERANG KOTA,"Komplek Perkantoran Kabupaten Muaro Jambi, Bukit Balin g, Sekernan, Kab. Muaro Jambi , Jambi 36381",Buka 24 Jam,0.00,278.51 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:33:32
SPKLU PLN KANTOR JAGA TEMPILANG,"Desa Tempilang, Kec. Tempilang, Kabupaten Bangka Barat, Kepulauan Bangka Belitung 33365",Buka 24 Jam,0.00,524.97 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:59:15
SPKLU PLN UP3 PEMATANGSIANTAR,"Jl. Kapten M.H. Sitorus No.1, Proklamasi, Kec. Siantar Bar., Kota Pematang Siantar, Sumatera Utara 21117",Buka 24 Jam,4.76,436.44 km,4/4 Konektor Tersedia,"('30 kW', '30 kW', '100 kW', '100 kW')","(1, 1, 1, 1)",2025-05-17 15:43:21
SPKLU PLAZA ANDALAS,"Jalan Pemuda ( Plaza Andalas Lt.2 No.11 Kel, Jl. Blk. Olo, Olo, Kec. Padang Bar., Kota Padang, Sumatera Barat",Buka 24 Jam,0.00,129.39 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:24:43
SPKLU Rest Area KM 215 B Tol Terpeka,"Rest Area KM 208 A Tol Terpeka, Bakauheni - Kayu Agung Rd, Mulya Sari, Gunung Agung, West Tulang Bawang Regency, Lampung 34684",Buka 24 Jam,4.25,612.17 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:05:36
SPKLU PLN ULP PANDEGLANG,"Jl. Jenderal Ahmad Yani No.11, Curug Sawer, Kec. Pandeglang, Kabupaten Pandeglang, Banten 42211",Buka 24 Jam,5.00,853.55 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-17 16:26:22
SPKLU UP3 Meulaboh,"Jl. Swadaya, Drien Rampak, Kec. Johan Pahlawan, Kab. Aceh Barat, Aceh, 23611",Buka 24 Jam,5.00,755.78 km,2/2 Konektor Tersedia,"('50 kW', '50 kW')","(1, 1)",2025-05-17 16:15:51
DIRLANTAS Satuan PJR POLDA SUMATERA UTARA,"Jalan Medan, KM 1, Limau Manis, Kec. Tj. Morawa, Kabupaten Deli Serdang, Sumatera Utara 20362",Buka 24 Jam,0.00,505.58 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:53:01
SPKLU Rest Area KM 234 A Bakauheni - Kayu Agung,"Rest Area 234A, Way Serdang, Mesuji, Lampung",Buka 24 Jam,4.97,600.57 km,3/3 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:05:10
SPKLU PLN ULP MANGGAR,"Jalan Jendral Sudirman No.1,Kurnia Jaya, Manggar, Kabupaten Belitung Timur, Kepulauan Bangka Belitung 33512",Buka 24 Jam,5.00,827.07 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:22:13
SPKLU PLN UP3 SINGKAWANG,"Jl. Alianyang No.71, Singkawang, Kalimantan Barat 79111",Buka 24 Jam,4.86,864.36 km,3/3 Konektor Tersedia,"('22 kW', '60 kW', '60 kW')","(1, 1, 1)",2025-05-17 16:28:39
SPKLU PLN ULP SINGKARAK,"Sumani, X Koto Singkarak, Solok Regency, West Sumatra 27356",Buka 24 Jam,5.00,92.65 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:17:50
SPKLU Express Group Cipondoh,"Jl. MH. Thamrin, Cikokol, Kec. Tangerang, Kota Tangerang, Banten 15117",Buka 24 Jam,4.96,885.18 km,4/4 Konektor Tersedia,"('22 kW', '22 kW', '22 kW', '22 kW')","(1, 1, 1, 1)",2025-05-17 16:50:10
SPKLU PLN ULP KUALA SIMPANG,"Jl. Ir. H. Juanda Dalam, Dalam, Karang Baru, Kabupaten Aceh Tamiang, Aceh",Buka 24 Jam,5.00,621.15 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:06:28
SPKLU PLN ULP PENDOPO,"Jalan Merdeka Talang Ubi Selatan Pendopo, Kab. Penukal Abab Lematang Ilir, Sumatera Selatan 31212",Buka 24 Jam,0.00,435.82 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:42:51
SPKLU PLN ULP MUARA BULIAN,"‎Jl‎. ‎Jenderal Sudirman‎, ‎Kab Batang Hari‎, ‎36613‎",Buka 24 Jam,0.00,269.71 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:32:45
SPKLU PT SPE,"Pegadungan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta",Buka 24 Jam,0.00,881.47 km,1/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 0)",2025-05-17 16:42:34
SPKLU PLN UIW Bangka Belitung,"Jalan Soekarno Hatta KM 5 Pangkalpinang, Kepulauan Bangka Belitung",Buka 24 Jam,4.97,575.82 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-17 16:04:08
SPKLU PLN ZILA CAFE,"Jl. Padang - Alahan Panjang, Simpang Tj. Nan IV, Kec. Danau Kembar, Kabupaten Solok, Sumatera Barat 27383",Buka 24 Jam,5.00,105.94 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:19:34
SPKLU PLN ULP LINTAU,"Nagari Tigojangko, Jl. Sitangkai-Balaitangah No.Km.3, Kec. Lintau Buo Utara, Kabupaten Tanah Datar, Sumatera Barat",Buka 24 Jam,5.00,63.98 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:09:29
SPKLU PLN ULP DURI,"Jl. Hangtuah, Air Jamban, Kec. Mandau, Kabupaten Bengkalis, Riau",Buka 24 Jam,4.90,172.48 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-17 15:29:06
SPKLU PLN ULP BINTUHAN,"Jalan Padang Genteng, Kaur Selatan, Kab. Kaur, Bengkulu 38963",Buka 24 Jam,4.25,548.96 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:01:01
SPKLU PLN ULP GEBANG,"Jl. Medan Banda Aceh 67, Pekan Gebang, Kec. Gebang, Kabupaten Langkat, Sumatera Utara 20857",Buka 24 Jam,5.00,572.74 km,0/1 Konektor Tersedia,"('22 kW',)","(0,)",2025-05-17 16:03:27
SPKLU PLN ULP SEI DURI,"Jl. Sumbawa No.98A, Sungai Duri, Kec. Sungai Raya, Kabupaten Bengkayng Kalimantan Barat 79271",Buka 24 Jam,0.00,853.94 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-17 16:26:52
SPKLU PLN ULP SAMALANGA,"Jl. Matang-Samalanga, Meunasah Lueng, Kec. Samalanga, Kabupaten Bireuen, Aceh",Buka 24 Jam,0.00,816.96 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:20:38
SPKLU PLN ULP BALIGE,"Jl. Dr. T.D. Pardede No.14, Kec. Balige, Toba, Sumatera Utara 22312",Buka 24 Jam,5.00,381.74 km,3/3 Konektor Tersedia,"('22 kW', '60 kW', '60 kW')","(1, 1, 1)",2025-05-17 15:39:31
SPKLU Hotel Narita Tangerang,"Jl. KH. Hasyim Ashari No.63-65, Cipondoh, Kec. Karang Tengah, Kota Tangerang, Banten 15157",Buka 24 Jam,4.86,885.13 km,3/3 Konektor Tersedia,"('7 kW', '7 kW', '22 kW')","(1, 1, 1)",2025-05-17 16:49:42
SPKLU REST AREA KM 67 B Tol Bakauheni-Terbanggi Besar,"SPKLU REST AREA KM 67 B Tol Bakauheni-Terbanggi Besar,Serdang, Kec. Tj. Bintang, Kabupaten Lampung Selatan, Lampung 35361",Buka 24 Jam,0.00,728.75 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:13:15
SPKLU LA PIT STOP CAR WASH,"Jl. Raya Padang - Bukittinggi, Lubuk Alung, Kec. Lubuk Alung, Kabupaten Padang Pariaman, Sumatera Barat 25582",Buka 24 Jam,5.00,121.60 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:21:33
SPKLU UP3 BELITUNG,"Jl. Ahmad Yani No.111, Belitung, Kepulauan Bangka Belitung",Buka 24 Jam,4.84,758.01 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-17 16:16:35
SPKLU PLN ULP BANGKINANG,"Jl. Langgini, Kec. Bangkinang, Kabupaten Kampar, Riau",Buka 24 Jam,5.00,74.62 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-17 15:11:33
SPKLU PLN ULP RANTAUPRAPAT KOTA,"Jl. Lintas Sumatra, Rantauprapat, Kec. Rantau Utara, Kab. Labuhanbatu, Sumatera Utara",Buka 24 Jam,4.59,310.71 km,3/3 Konektor Tersedia,"('22 kW', '60 kW', '60 kW')","(1, 1, 1)",2025-05-17 15:36:01
SPKLU REST AREA KM 49 B Tol Bakauheni-Terbanggi Besar,"Jl. Tol Bakauheni - Terbanggi Besar, Karya Mulya Sari, Kec. Candipuro, Kabupaten Lampung Selatan, Lampung 35356",Buka 24 Jam,4.69,745.20 km,3/3 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:14:33
SPKLU PLN ULP AEK KANOPAN,"Aek Kanopan Tim., Kec. Kualuh Hulu, Kabupaten Labuhanbatu Utara, Sumatera Utara 21273",Buka 24 Jam,5.00,364.09 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:37:34
SPKLU HOTEL SIBAYAK BERASTAGI,"Jl. Merdeka, Gundaling I, Kec. Berastagi, Kabupaten Karo, Sumatera Utara 22156",Buka 24 Jam,4.79,494.88 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:51:26
SPKLU PLN ULP SIMPANG EMPAT,"Lingkuang Aua, Pasaman, West Pasaman Regency, West Sumatra 26566",Buka 24 Jam,5.00,169.72 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:28:40
SPKLU PLN ULP PAYAKUMBUH,"Jl. Moh. Yamin, Padang Tiakar Hilir, Kec. Payakumbuh Timur, Kota Payakumbuh, Sumatera Barat 26212",Buka 24 Jam,4.67,73.79 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:10:41
SPKLU PLN UID SUMATERA UTARA,"Jl. KL. Yos Sudarso Gg. VIII No.1d, Glugur Kota, Kec. Medan Baru, Kota Medan, Sumatera Utara 20238",Buka 24 Jam,4.67,520.57 km,3/3 Konektor Tersedia,"('A CCS2', 'B CCS2', '22 kW')","(1, 1, 1)",2025-05-17 15:58:38
SPKLU PLN UP3 PADANG,"Jl. S. Parman No.221, Ulak Karang Utara, Kec. Padang Utara, Kota Padang, Sumatera Barat",Buka 24 Jam,5.00,127.14 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:24:17
SPKLU Perumahan Citra Maja Raya,"Jl. Kopo-Maja, Mekarbaru, Kec. Maja, Kabupaten Lebak, Banten 42178",Buka 24 Jam,4.72,875.77 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-17 16:35:58
SPKLU SIDE WALK COFFEE,"Jl. Jendral Sudirman.279 Payolinyam, Kaning Bukik, Kota Payakumbuh, Sumatera Barat 26217",Buka 24 Jam,0.00,73.70 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:10:31
SPKLU Rest Area KM 20 B TRANS-SUMATERA,"Rawi, Kec. Penengahan, Lampung",Buka 24 Jam,4.07,773.33 km,5/5 Konektor Tersedia,"('25 kW', '25 kW', 'A CCS2', 'B CCS2', '4 kW')","(1, 1, 1, 1, 1)",2025-05-17 16:18:11
SPKLU PLN ULP RANGKASBITUNG,"Jl. RT Hardiwinangun No.39, Rangkasbitung Banten 42312",Buka 24 Jam,3.79,868.02 km,2/2 Konektor Tersedia,"('7 kW', '7 kW')","(1, 1)",2025-05-17 16:30:49
SPKLU POLRESTA TANGERANG,"Jl. H. Abdul Hamid, Kadu Agung, Kec. Tigaraksa, Kabupaten Tangerang, Banten 15720",Buka 24 Jam,4.81,877.70 km,4/4 Konektor Tersedia,"('7 kW', '22 kW', '60 kW', '60 kW')","(1, 1, 1, 1)",2025-05-17 16:37:29
SPKLU PLN ULP TAKENGON,"Jl. Lebe Kader No.89, Simpang Empat, Kec. Bebesen, Kabupaten Aceh Tengah, Aceh",Buka 24 Jam,4.00,735.51 km,1/1 Konektor Tersedia,"('25 kW',)","(1,)",2025-05-17 16:13:56
SPKLU PLN ULP ANYER,"Jl. Raya Anyer No. 20, Anyar, Kec. Anyar, Kabupaten Serang, Banten",Buka 24 Jam,4.14,818.86 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:21:08
SPKLU PLN ULP SIMPANG TIGA,"Jl. Kartama, Perhentian Marpoyan, Kec. Marpoyan Damai, Kota Pekanbaru, Riau",Buka 24 Jam,4.93,81.12 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:12:50
SPKLU PLN MUARA KIAWAI,"JL.MUARA KIAWAI, Gunung Tuleh, West Pasaman Regency, West Sumatra 26571",Buka 24 Jam,0.00,183.26 km,1/1 Konektor Tersedia,(),(),2025-05-17 15:29:30
SPKLU PLN ULP LUBUK LINGGAU,"Jl. Yos Sudarso No.5,  Kota Lubuk Linggau, Sumatera Selatan",Buka 24 Jam,5.00,376.15 km,3/3 Konektor Tersedia,"('22 kW', '60 kW', '60 kW')","(1, 1, 1)",2025-05-17 15:38:34
Rest Area KM 277 Terpeka,Rest Area Km. 277  Jalan Tol  Bakauhuni - Kayu Agung,Buka 24 Jam,3.67,566.62 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:01:55
Rest Area KM 269 Terpeka,Rest Area Km. 269  Jalan Tol  Bakauhuni - Kayu Agung,Buka 24 Jam,5.00,574.80 km,4/4 Konektor Tersedia,"('22 kW', '22 kW', '60 kW', '60 kW')","(1, 1, 1, 1)",2025-05-17 16:03:57
SPKLU PLN ULP TANJUNG BALAI,"Jl. Jendral Sudirman, Tj. Balai Kota I, Tanjungbalai Selatan, Kota Tanjung Balai, Sumatera Utara 21334",Buka 24 Jam,1.00,394.99 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:39:47
SPKLU PLN IP SURALAYA,"Jl. Suralaya No. 21, Suralaya, Kec. Pulomerak, Kota Cilegon, Banten 42439",Buka 24 Jam,5.00,813.33 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-17 16:19:49
SPKLU PLN ULP BELANTI,"Jl. Khatib Sulaiman No.46, Ulak Karang Selatan, Kec. Padang Utara, Kota Padang, Sumatera Barat 25173",Buka 24 Jam,4.88,126.87 km,1/1 Konektor Tersedia,"('4 kW',)","(1,)",2025-05-17 15:23:16
SPKLU PLN ULP SIJUNJUNG,"Muaro, Kecamaten Sijunjung, Kabupaten Sijunjung, Sumatera Barat 27513",Buka 24 Jam,5.00,58.63 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:09:13
SPKLU REST AREA 68A,"Jalan Tol Tangerang Merak KM 68 A Kec Cipocok Jaya Kota Serang, Banten",Buka 24 Jam,4.06,846.04 km,5/5 Konektor Tersedia,"('7 kW', '30 kW', '30 kW', 'A CCS2', 'B CCS2')","(1, 1, 1, 1, 1)",2025-05-17 16:25:38
SPKLU PLN KANTOR JAGA PAYUNG,"Jl. Ahmad Yani, Payung, Bangka Selatan, Kepulauan Bangka Belitung 33778",Buka 24 Jam,0.00,596.93 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:04:55
SPKLU ULP TAPAK TUAN,"Desa Jambo Apha, Kecamatan Tapak Tuan, Kabupaten Aceh Selatan, Aceh 23715",Buka 24 Jam,5.00,603.20 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:05:21
SPKLU Hotel Umega,"Jl. Trans Sumatera Km. 200, Gunung Medan, Muara Bungo - Solok, Kabupaten Dharmasraya, Sumatera Barat 27573",Buka 24 Jam,5.00,88.90 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:16:59
SPKLU MASJID H. ALIUS,"Koto Gaek Guguak, Kec. Gn. Talang, Kabupaten Solok, Sumatera Barat 27365",Buka 24 Jam,5.00,106.84 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:19:50
SPKLU PLN UP3 TANJUNG KARANG,"Jl. Diponegoro No.14, Gotong Royong, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35213",Buka 24 Jam,4.86,719.03 km,3/3 Konektor Tersedia,"('4 kW',)","(1,)",2025-05-17 16:12:10
SPKLU Hotel Prime Park,"Jl. Jendral Sudirman No 3, Simpang Tiga, Kota Pekanbaru, Riau",Buka 24 Jam,0.00,84.53 km,0/1 Konektor Tersedia,"('22 kW',)","(0,)",2025-05-17 15:14:44
SPKLU KAMPUNG EROPA HARAU,"Tarantang, Harau, Lima Puluh Kota Regency, West Sumatra 26271",Buka 24 Jam,5.00,73.17 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:10:15
SPKLU Kantor ULP Talang Padang,"Jl. Raden Intan No.76, Suka Merindu, Kec. Talang Padang, Kabupaten Tanggamus, Lampung 35377",Buka 24 Jam,5.00,682.59 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:08:32
SPKLU PLN KP RIMBO DATA,"Tanjuang Balik, Kec. Pangkalan Koto Baru, Kabupaten Lima Puluh Kota, Sumatera Barat 26272",Buka 24 Jam,0.00,78.49 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:12:35
SPKLU PLN ULP PANGURURAN,"Jl. Kejaksan, Kabupaten Samosir, Sumatera Utara 22392",Buka 24 Jam,5.00,431.34 km,2/3 Konektor Tersedia,"('22 kW', '60 kW', '60 kW')","(1, 1, 0)",2025-05-17 15:42:25
SPKLU Rest Area KM 208 A Tol Terpeka,"Rest Area KM 208 A Tol Terpeka, Warga Indah Jaya, Kec. Banjar Agung, Kab. Tulang Bawang, Lampung 34684",Buka 24 Jam,4.50,617.57 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:06:02
SPKLU PLN ULP MUARA ENIM,"Jl. Sultan Mahmud Badaruddin II, Kelurahan Air Lintang, Kec. Muara Enim, Kabupaten Muara Enim, Sumatera Selatan 31314",Buka 24 Jam,4.18,464.69 km,3/3 Konektor Tersedia,"('22 kW', '100 kW', '100 kW')","(1, 1, 1)",2025-05-17 15:45:02
SPKLU PLN ULP PANGKALAN BRANDAN,"Brandan Tim. Baru, Kec. Babalan, Kabupaten Langkat, Sumatera Utara 20881",Buka 24 Jam,4.00,581.63 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:04:44
SPKLU ULP MEDAN SUNGGAL,"Jl. Bunga Raya No.11, Asam Kumbang, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20128",Buka 24 Jam,4.29,519.97 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:58:05
SPKLU PLN ULP TANJUNGPANDAN,"Jl.Sekolah, Kecamatan Tanjungpandan, Kab Belitung Kepulauan Bangka Belitung 33512",Buka 24 Jam,5.00,755.42 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:15:25
SPKLU PLN ULP BENGKALIS,"Jl. Antara, Rimba Sekampung, Kabupaten Bengkalis, Riau",Buka 24 Jam,5.00,213.91 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-17 15:31:14
SPKLU PLN ULP Bagan Siapi Api,"Jl. Pahlawan, Bagan Tim., Kec. Bangko, Kabupaten Rokan Hilir",Buka 24 Jam,0.00,274.75 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-17 15:33:06
SPKLU PLN CAMBRIDGE CITY SQUARE MEDAN,"Jl. S. Parman No.217, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20152",Buka 24 Jam,4.72,518.07 km,1/2 Konektor Tersedia,"('100 kW', '100 kW')","(1, 0)",2025-05-17 15:56:17
SPKLU Jaya Imperial Park,"Jaya Garden Polis, Jl. Raya Mauk KM. 11 Sepatan, Tangerang - Banten",Buka 24 Jam,4.47,873.23 km,2/2 Konektor Tersedia,"('22 kW', '4 kW')","(1, 1)",2025-05-17 16:34:27
SPKLU REST AREA 56A TOL Palembang - Prabumulih,"Ruas TOL Palembang - Prabumulih, Kabupaten Ogan Ilir, Sumatera Selatan",Buka 24 Jam,4.88,495.61 km,3/3 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:52:02
SPKLU PLN ULP RIMO,"Jl. Iskandar Muda, Rimo, Kec. Gn Meriah, Kab. Aceh Singkil, Aceh, 24791",Buka 24 Jam,5.00,474.88 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:46:04
SPKLU PLN REST AREA KM 65A,"Tanah Raja, Kec. Sei Rampah, Kabupaten Serdang Bedagai, Sumatera Utara 20986",Buka 24 Jam,5.00,489.20 km,2/2 Konektor Tersedia,"('A CCS2', 'B CCS2')","(1, 1)",2025-05-17 15:50:14
SPKLU PONGEK OR,"Jl. Khatib Sulaiman, Limbukan, Kec. Payakumbuh Sel., Kota Payakumbuh, Sumatera Barat 26225",Buka 24 Jam,5.00,76.82 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:12:14
SPKLU PLN ULP TELUK DALAM,"Jl. Jenderal Ahmad Yani No.14, Ps. Tlk. Dalam, Kec. Tlk. Dalam, Kabupaten Nias Selatan, Sumatera Utara 22865",Buka 24 Jam,5.00,398.94 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:39:57
SPKLU PLN PANDAN VIEW,"Jln. Mandeh, Ampang Pulai, Koto XI Tarusan, Kabupaten Pesisir Selatan, Sumatera Barat 25654",Buka 24 Jam,5.00,141.44 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:26:27
SPKLU PLN ULP KISARAN,"Jl. Listrik No.1, Tegal Sari, Kec. Kota Kisaran Barat, Kabupaten Asahan, Sumatera Utara 21211",Buka 24 Jam,3.58,405.95 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:41:05
SPKLU Perum Akasia FC,"Griya Inti Sentosa, Jl. Akasia Bukit Golf Mediterania",Buka 24 Jam,5.00,883.89 km,1/2 Konektor Tersedia,"('50 kW', '50 kW')","(1, 0)",2025-05-17 16:47:31
SPKLU KFC BUMI INDAH,"Jl. Raya Bumi Indah, Kuta Jaya, Kec. Ps. Kemis, Kabupaten Tangerang, Banten 15560",Buka 24 Jam,4.20,874.86 km,1/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 0)",2025-05-17 16:35:14
SPKLU PLN ULP SUNGAI PENUH,"Jl. RE Martadinata No.1 Kota Sungai Penuh, Jambi",Buka 24 Jam,3.50,197.94 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:29:56
SPKLU PLN ICON + SBU SBT,"Jl. Soekarno - Hatta, Sidomulyo Tim., Kota Pekanbaru, Riau",Buka 24 Jam,3.17,81.63 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-17 15:13:27
