Nama SPKLU,Alamat,Waktu Operasi,Jam Buka,Jarak,Konektor,Charging Slots,Ketersediaan,Timestamp
SPKLU Rest Area KM 172-B Tulang Bawang Barat,"Rest Area KM 172-B Tulang Bawang Barat, Lampung",Buka 24 Jam,4.44,602.02 km,0/4 Konektor Tersedia,"('22 kW', '50 kW', '50 kW', '22 kW')","(0, 0, 0, 0)",2025-05-15 10:49:03
SPKLU Terrace 9A Suvarna Sutera,"Jl. Suvarna Jati Barat, Warna Kerta, Sindang Jaya, Kab. Tangerang, Banten",Buka 24 Jam,4.64,828.86 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 11:18:06
SPKLU PLN ULP PEMATANGSIANTAR,"Jl. Kapten M.H. Sitorus No.1, Proklamasi, Kec. Siantar Bar., Kota Pematang Siantar, Sumatera Utara 21117",Buka 24 Jam,5.00,476.46 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:31:40
SPKLU PLN ULP Medan Kota,Jl. Listrik No. 8 Medan,Buka 24 Jam,4.74,557.39 km,6/6 Konektor Tersedia,"('7 kW', '22 kW', '25 kW', '25 kW', '30 kW', '30 kW')","(1, 1, 1, 1, 1, 1)",2025-05-15 10:43:18
SPKLU PLN ULP BLANG PIDIE,"Desa Pantai Perak, Susoh, Kabupaten Aceh Barat Daya, Aceh 237633",Buka 24 Jam,0.00,711.86 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:59:13
SPKLU PLN UJUNG GADING,"JL. NUSANTARA BARAT, Ujung Gading, Lembah Malintang, West Pasaman Regency, West Sumatra 26572",Buka 24 Jam,0.00,252.66 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:14:56
SPKLU PLN UP3 Cengkareng Pondok Randu,"Jl Pondok Randu No.10, Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11750",Buka 24 Jam,3.60,844.90 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-15 11:38:53
SPKLU PLN ULP Tebing Tinggi,"Jl. Jend. Sudirman No.287, Badak Bejuang, Tebing Tinggi Kota, Sumatera Utara",Buka 24 Jam,4.70,503.34 km,5/5 Konektor Tersedia,"('22 kW', '25 kW', '25 kW', '50 kW', '50 kW')","(1, 1, 1, 1, 1)",2025-05-15 10:33:59
SPKLU PLN UID LAMPUNG,"Jl. ZA. Pagar Alam No.5, Rajabasa, Kota Banjar Lampung, Lampung 35144",Buka 24 Jam,4.88,671.68 km,3/3 Konektor Tersedia,"('100 kW', '100 kW', '22 kW')","(1, 1, 1)",2025-05-15 10:52:27
SPKLU Apartemen Aeropolis,"Jl. Aeropolis, RT.001/RW.004, Banten, Kec. Neglasari, Kota Tangerang, Banten 15129",Buka 24 Jam,4.47,835.86 km,3/3 Konektor Tersedia,"('25 kW', '25 kW', '22 kW')","(1, 1, 1)",2025-05-15 11:24:13
SPKLU KANTOR GUBERNUR BABEL,"Jl. Pulau Bangka, Air Itam, Kec. Bukitintan, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33684",Buka 24 Jam,5.00,529.95 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:38:07
SPKLU REST AREA KM 68 B Tol Merak - Tangerang,"Banjaragung, Kec. Cipocok Jaya, Kota Serang, Banten 42122",Buka 24 Jam,3.55,804.59 km,5/5 Konektor Tersedia,"('60 kW', '60 kW', '22 kW', '30 kW', '30 kW')","(1, 1, 1, 1, 1)",2025-05-15 11:10:30
SPKLU Perum Akasia MC,"Griya Inti Sentosa, Jl. Akasia Bukit Golf Mediterania",Buka 24 Jam,4.18,841.27 km,3/4 Konektor Tersedia,"('22 kW', '22 kW', '22 kW', '22 kW')","(0, 1, 1, 1)",2025-05-15 11:32:50
SPKLU PLN ULP SUNGAILIAT,Jl.Jend A Yani jalur 2 Sungailiat Kab Bangka,Buka 24 Jam,5.00,515.07 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:34:11
SPKLU PLN ULP SIMPANG EMPAT,"Lingkuang Aua, Pasaman, West Pasaman Regency, West Sumatra 26566",Buka 24 Jam,5.00,218.03 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:10:45
SPKLU PLN ULP TELANAI PURA,"Jalan Kol. Amir Hamza Lrg. Selamat, Telanaipura, Jambi, Provinsi Jambi 36124",Buka 24 Jam,0.00,246.82 km,1/1 Konektor Tersedia,(),(),2025-05-15 10:12:44
SPKLU PLN HOTEL HARPER MEDAN,"Jl. K.H. Wahid Hasyim No.53 / 72, Babura, Kec. Medan Baru, Kota Medan, Sumatera Utara 20154",Buka 24 Jam,5.00,558.20 km,0/1 Konektor Tersedia,"('22 kW',)","(0,)",2025-05-15 10:44:58
SPKLU PLN ULP PAGAR ALAM,"Jalan Ulu Rurah, Pagar Alam Selatan, Kota Pagar Alam, Sumatera Selatan",Buka 24 Jam,0.00,435.04 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:24:18
SPKLU PLN ULP SINGKARAK,"Sumani, X Koto Singkarak, Solok Regency, West Sumatra 27356",Buka 24 Jam,5.00,128.79 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 09:59:38
SPKLU PLN ULP MUARA AMAN,"Jalan Pangeran Zainal Abidin , Kab. Lebong, Bengkulu",Buka 24 Jam,0.00,303.93 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:16:08
SPKLU HOTEL SANTIKA LAHAT,"Jl. Lubuk Beringin No.138, Kel.Manggul, Kec. Lahat, Kabupaten Lahat, Sumatera Selatan",Buka 24 Jam,5.00,424.47 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:22:48
SPKLU REST AREA KM 116 B LAMPUNG TENGAH,"SPKLU Rest Area km 116 B, Bumi Ratu Nuban, Lampung Tengah",Buka 24 Jam,4.66,646.28 km,3/3 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:50:46
SPKLU PLN UP3 MUARA BUNGO,"Jalan Sultan Thaha No. 771  Bungo Barat, Kec. Ps. Muara Bungo, Kabupaten Bungo, Jambi",Buka 24 Jam,5.00,126.03 km,3/3 Konektor Tersedia,"('7 kW', '120 kW', '120 kW')","(1, 1, 1)",2025-05-15 09:59:10
SPKLU ASTON LAMPUNG CITY HOTEL,"Jl. Gatot Subroto No.81, Garuntang, Kec. Telukbetung Selatan, Kota Bandar Lampung, Lampung 35228",Buka 24 Jam,4.83,681.90 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-15 10:55:01
SPKLU LA PIT STOP CAR WASH,"Jl. Raya Padang - Bukittinggi, Lubuk Alung, Kec. Lubuk Alung, Kabupaten Padang Pariaman, Sumatera Barat 25582",Buka 24 Jam,5.00,161.40 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:05:49
SPKLU PLN ULP LANGSA KOTA,"Jl. Jend. A.Yani No.6, Kota Langsa, Aceh 24375",Buka 24 Jam,3.00,682.76 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-15 10:55:28
SPKLU PLN ULP SEBERANG KOTA,"Komplek Perkantoran Kabupaten Muaro Jambi, Bukit Balin g, Sekernan, Kab. Muaro Jambi , Jambi 36381",Buka 24 Jam,0.00,230.66 km,1/1 Konektor Tersedia,(),(),2025-05-15 10:11:28
SPKLU PLN UP3 NIAS GUNUNG SITOLI,"Jl. Gomo street No.21, kelurahan Pasar, Kec. Gunungsitoli, Kota Gunungsitoli, Sumatera Utara",Buka 24 Jam,5.00,494.11 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:33:13
SPKLU PLN ULP BIREUEN,"Jalan Medan - Banda Aceh Cot Gapu, Geulanggang Baro, Kec. Kota Juang, Kabupaten Bireuen, Aceh 24261",Buka 24 Jam,3.29,834.09 km,2/2 Konektor Tersedia,"('50 kW', '50 kW')","(1, 1)",2025-05-15 11:23:10
SPKLU KANTOR UP3 METRO,"Jl. Letjend Alamsyah Ratu Prawira Negara, Metro, Kec. Metro Pusat, Kota Metro, Lampung 34124",Buka 24 Jam,5.00,656.07 km,2/2 Konektor Tersedia,"('50 kW', '50 kW')","(1, 1)",2025-05-15 10:51:25
SPKLU PANTAI MUTIARA,"Jalan Pantai Mutiara T, Pluit, Kec. Penjaringan, Jakarta Utara, Daerah Khusus Ibukota Jakarta 14450",Buka 24 Jam,0.00,843.90 km,1/1 Konektor Tersedia,(),(),2025-05-15 11:36:40
SPKLU PLN ULP KOTA BARAT,"Jl. Dirgantara Timur No.59, Sidomulyo Tim., Kec. Marpoyan Damai, Kota Pekanbaru, Riau 28289",Buka 24 Jam,5.00,104.52 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 09:51:47
SPKLU Perumahan Citra Maja Raya,"Jl. Kopo-Maja, Mekarbaru, Kec. Maja, Kabupaten Lebak, Banten 42178",Buka 24 Jam,4.72,834.46 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-15 11:23:30
SPKLU SWISS-BELHOTEL JAMBI,"Jl. Prof. Dr Jl. Sumantri Brojonegoro No.1, Solok Sipin, Kecamatan Danau Sipin, Kota Jambi, Jambi 36121",Buka 24 Jam,4.33,247.19 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:12:56
SPKLU MASJID RAYA NAYLUS SYAADAH,"Jl. Adinegoro Km. 12, Batang Kabung, Koto Tangah, Batang Kabung Ganting, Padang, Kota Padang, Sumatera Barat 25586",Buka 24 Jam,5.00,161.09 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:05:15
SPKLU PLN ULP PANGKALPINANG,"Jl. Jend. Sudirman No. 180 Kota Pangkal Pinang, Kepulauan Bangka Belitung 33172",Buka 24 Jam,5.00,523.14 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:35:24
SPKLU PLN UP3 BINJAI,"Jl. Tengku Amir Hamzah No.37, Pahlawan, Kec. Binjai Utara, Kota Binjai, Sumatera Utara 20748",Buka 24 Jam,4.38,572.27 km,3/3 Konektor Tersedia,"('7 kW', '30 kW', '30 kW')","(1, 1, 1)",2025-05-15 10:47:43
SPKLU PLN Kantor Jaga Kelapa Kampit,"Mayang, Kec. Klp. Kampit, Kabupaten Belitung Timur, Kepulauan Bangka Belitung",Buka 24 Jam,0.00,752.95 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 11:01:31
SPKLU Rest Area KM 45 A Pekanbaru - Dumai,"Jl. Tol Pekanbaru - Dumai KM 45 A, Kandis, Kec. Kandis, Kabupaten Siak, Riau 26868",Buka 24 Jam,4.95,159.51 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-15 10:03:32
SPKLU PLN ULP RENGAT KOTA,"Jl. Laksamana Laut Yos Sudarso, Sekip Hulu, Kec. Rengat, Kabupaten Indragiri Hulu, Riau 29314",Buka 24 Jam,0.00,92.55 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 09:50:15
SPKLU PLN ULP KENTEN,"Palembang, Suka Maju, Kec. Sako, Kota Palembang, Sumatera Selatan 30961",Buka 24 Jam,0.00,438.70 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:25:28
SPKLU PONGEK OR,"Jl. Khatib Sulaiman, Limbukan, Kec. Payakumbuh Sel., Kota Payakumbuh, Sumatera Barat 26225",Buka 24 Jam,5.00,123.81 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 09:57:56
SPKLU BANK SUMUT IMAM BONJOL,"Jl. Imam Bonjol No.18, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20212",Buka 24 Jam,5.00,557.15 km,0/1 Konektor Tersedia,"('22 kW',)","(0,)",2025-05-15 10:42:17
SPKLU PLN ULP TELUK SEGARA,Jl. Prof Dr. Hazairin No. 8 Teluk Segara Bengkulu,Buka 24 Jam,5.00,377.47 km,3/3 Konektor Tersedia,"('22 kW', '60 kW', '60 kW')","(1, 1, 1)",2025-05-15 10:19:41
SPKLU PLN ULP PERDAGANGAN,"Jl. Rajamin Purba, Perdagangan I, Kec. Bandar, Kabupaten Simalungun, Sumatera Utara 21184",Buka 24 Jam,0.00,476.98 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:32:24
SPKLU PLN ULP CILEGON,"Jl. Achmad Yani No. 57, Sukmajaya, Kec Jombang Kota Cilegon, Banten 42416",Buka 24 Jam,4.70,784.86 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 11:04:36
SPKLU PLN UP3 PONTIANAK,"JL. Jendral Ahmad Yani No 25, Akcaya, Kec. Pontianak Sel. Kota Pontianak, Kalimantan Barat",Buka 24 Jam,4.98,849.15 km,2/2 Konektor Tersedia,"('100 kW', '100 kW')","(1, 1)",2025-05-15 11:51:36
SPKLU SOLOK PREMIERE HOTEL SYARIAH,"Jl. Nasir Sutan Pamuncak, Ps. Pandan Air Mati, Kec. Tj. Harapan, Kota Solok, Sumatera Barat 27322",Buka 24 Jam,5.00,123.75 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 09:57:39
SPKLU KOLAM RENANG KELOK SIKABU,"Kelok Sikabu, Koto Tuo, Kec. Iv Koto, Kabupaten Agam, Sumatera Barat 26161",Buka 24 Jam,0.00,153.44 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:02:19
SPKLU PLN ULP PASIR PANGARAIAN,"Jl. Koperasi No.3, Pasir Pengaraian, Rambah Tengah Utara, Kabupaten Rokan Hulu, Riau",Buka 24 Jam,5.00,212.44 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-15 10:10:19
SPKLU PLN PLTD SEUNEUBOK,"Meulaboh, Seuneubok, Kec. Johan Pahlawan, Kabupaten Aceh Barat, Aceh 23617",Buka 24 Jam,0.00,803.81 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 11:10:14
SPKLU PLN ULP RIMBO BUJANG,"Jl. Pahlawan, Unit 2, Wirotho Agung, Kec. Rimbo Bujang, Kabupaten Tebo, Jambi 37253",Buka 24 Jam,0.00,108.03 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 09:53:39
SPKLU PLN ULP LHOKSEUMAWE KOTA,"Jl. Malikussaleh No.1, Lancang Garam, Kec. Banda Sakti, Kota Lhokseumawe, Aceh 24351",Buka 24 Jam,5.00,801.29 km,0/1 Konektor Tersedia,"('7 kW',)","(0,)",2025-05-15 11:08:07
SPKLU PLN ULP SIMPANG TIGA,"Jl. Kartama, Perhentian Marpoyan, Kec. Marpoyan Damai, Kota Pekanbaru, Riau",Buka 24 Jam,4.93,100.20 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 09:50:43
SPKLU PLN KIT SBS,"Jl. Demang Lebar Daun No.375, Palembang, Sumatera Selatan",Buka 24 Jam,5.00,438.11 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-15 10:24:57
SPKLU TRANSMART SERANG,"Jl. Jendral Achmad Yani No. 196 - 198, Sumur Pecung,  Kec Serang, Kota Serang,  Banten",Buka 24 Jam,3.17,801.50 km,1/2 Konektor Tersedia,"('22 kW', '22 kW')","(0, 1)",2025-05-15 11:08:40
SPKLU PLN UP3 MEMPAWAH,"Jl. Gusti M. Taufik, Terusan, Kec. Mempawah Hilir, Kab. Mempawah, Kalimantan Barat 78912",Buka 24 Jam,0.00,811.08 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 11:11:55
SPKLU PLN ULP MUKOMUKO,"Jl. R.A. Kartini No.8, Pd. Batu, Kec. Kota Mukomuko, Kabupaten Mukomuko, Bengkulu",Buka 24 Jam,0.00,247.57 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:13:23
SPKLU PLN UIW S2JB Rivai,Jalan Kapt. Arivai no. 37 Palembang,Buka 24 Jam,3.45,440.22 km,2/2 Konektor Tersedia,"('25 kW', '22 kW')","(1, 1)",2025-05-15 10:26:04
SPKLU HOTEL ASTON CILEGON,"Jl. KH Wasyid No. 35 A Sukmajaya, Kec. Jombang Kota Cilegon Banten",Buka 24 Jam,4.69,785.48 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-15 11:05:09
SPKLU REST AREA 56A TOL Palembang - Prabumulih,"Ruas TOL Palembang - Prabumulih, Kabupaten Ogan Ilir, Sumatera Selatan",Buka 24 Jam,4.88,452.42 km,3/3 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:29:19
SPKLU Rest Area 163-A Lampung Tengah,SPKLU Rest Area 163-A Lampung Tengah,Buka 24 Jam,4.82,609.35 km,4/4 Konektor Tersedia,"('22 kW', '22 kW', '60 kW', '60 kW')","(1, 1, 1, 1)",2025-05-15 10:49:24
SPKLU PLN UP3 PADANG,"Jl. S. Parman No.221, Ulak Karang Utara, Kec. Padang Utara, Kota Padang, Sumatera Barat",Buka 24 Jam,5.00,161.35 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:05:32
SPKLU PLN KTR WALI KOTA PADANG PANJANG,"Silaing Bawah, Kota Padang Panjang, Sumatera Barat",Buka 24 Jam,4.80,147.77 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-15 10:01:00
SPKLU RS BUDI ASIH SERANG,"Jl. KH. Sochari No. 39, Sumurpecung, Kec. Serang, Kota Serang, Banten",Buka 24 Jam,4.25,801.06 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 11:07:39
SPKLU PLN ULP PANAM,Jl. HR Soebrantas No Km Rw 12 Simpang Baru.Kecamatan Tampan Kota Pekanbaru Riau,Buka 24 Jam,0.00,104.76 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 09:52:04
SPKLU Bali Resort Sepatan,"Jl. Raya Mauk, Sepatan, Kec. Sepatan, Kab. Tangerang, Banten",Buka 24 Jam,5.00,830.00 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 11:19:34
SPKLU Paramount Maggiore Bussiness Loft,"Jl. Boulevard iL Lago, Cihuni, Kec. Pagedangan, Kabupaten Tangerang, Banten",Buka 24 Jam,2.00,847.00 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 11:43:50
SPKLU PLN ULP PRABUMULIH,"Jl. Diponegoro, Muara Dua, Kec. Prabumulih Timur,  Kota Prabumulih, Sumatera Selatan",Buka 24 Jam,5.00,435.49 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:24:29
Rest Area KM 269 Terpeka,Rest Area Km. 269  Jalan Tol  Bakauhuni - Kayu Agung,Buka 24 Jam,5.00,530.75 km,4/4 Konektor Tersedia,"('22 kW', '22 kW', '60 kW', '60 kW')","(1, 1, 1, 1)",2025-05-15 10:38:41
SPKLU PLN ULP ANYER,"Jl. Raya Anyer No. 20, Anyar, Kec. Anyar, Kabupaten Serang, Banten",Buka 24 Jam,4.00,778.25 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 11:03:29
SPKLU CV HIDUP MAKMUR,"Ruko Intercon Jl Meruya Ilir Raya, Blok D, Srengseng, Kec. Kembangan, Kota Jakarta Barat, DKI Jakarta 11650",Buka 24 Jam,4.94,848.79 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-15 11:49:28
SPKLU PLN ULP BINTAN CENTER,"Jl. D.I. Panjaitan No.km 9, Air Raja, Kec. Tanjungpinang Tim., Kota Tanjung Pinang, Kepulauan Riau 29125",Buka 24 Jam,5.00,343.87 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:18:32
SPKLU Hotel Umega,"Jl. Trans Sumatera Km. 200, Gunung Medan, Muara Bungo - Solok, Kabupaten Dharmasraya, Sumatera Barat 27573",Buka 24 Jam,5.00,67.70 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 09:48:27
SPKLU TRANSMART PEKANBARU A,"Jl. Musyawarah No.11, Labuh Baru Tim., Kec. Payung Sekaki, Kota Pekanbaru, Riau 28292",Buka 24 Jam,0.00,107.36 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 09:52:52
SPKLU (ARISTA POWER) DENZA ARISTA BSD CITY,"BSD City Serpong Kavling, Jl De Park Jl BSD Raya Utama No. Lot 1, Lengkong Kulon, Kec. Pengadengan, Kab. Tangerang Banten",Buka 24 Jam,4.90,847.67 km,1/6 Konektor Tersedia,"('180 kW', '180 kW', '180 kW', '180 kW', '180 kW', '180 kW')","(0, 0, 0, 0, 1, 0)",2025-05-15 11:45:49
SPKLU PLN ULP MEDAN BARU,"Jl. Sei Batu Gingging Ps. X, Merdeka, Kec. Medan Baru, Kota Medan, Sumatera Utara 20154",Buka 24 Jam,4.95,557.66 km,2/2 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-15 10:43:34
SPKLU PLN ULP BANGKO,"Jalan Kesehatan, Pematang Kandis Kec. Bangko Kab.Merangin Jambi",Buka 24 Jam,5.00,191.70 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:09:01
SPKLU PLN PANDAN VIEW,"Jln. Mandeh, Ampang Pulai, Koto XI Tarusan, Kabupaten Pesisir Selatan, Sumatera Barat 25654",Buka 24 Jam,5.00,167.78 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:06:44
SPKLU PLN ULP MARTAPURA,"Kota Baru , Martapura, kab. Ogan Komering Ulu Timur, Sumatra Selatan  32311",Buka 24 Jam,0.00,526.99 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:37:07
SPKLU PLN ULP PAYAKUMBUH,"Jl. Moh. Yamin, Padang Tiakar Hilir, Kec. Payakumbuh Timur, Kota Payakumbuh, Sumatera Barat 26212",Buka 24 Jam,4.67,121.18 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 09:55:43
SPKLU PLN ULP KUALA SIMPANG,"Jl. Ir. H. Juanda Dalam, Dalam, Karang Baru, Kabupaten Aceh Tamiang, Aceh",Buka 24 Jam,5.00,661.36 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:51:42
SPKLU Masjid Agung Al-Ikhlas,"Karang Tengah, Kota Tangerang, Banten",Buka 24 Jam,3.69,847.94 km,0/1 Konektor Tersedia,"('22 kW',)","(0,)",2025-05-15 11:46:15
SPKLU CLUSTER DAMAR,"Jalan Lingkar Luar Bukit Golf Mediteranian No.1, Kamal Muara, Jakarta Utara, Daerah Khusus Ibukota Jakarta",Buka 24 Jam,5.00,841.54 km,4/4 Konektor Tersedia,"('22 kW', '22 kW', '22 kW', '22 kW')","(1, 1, 1, 1)",2025-05-15 11:33:44
SPKLU PLN ULP MANNA,"JL. Fatmawati,Kampung Baru, Kec. Kota Manna, Kabupaten Bengkulu Selatan, Bengkulu",Buka 24 Jam,0.00,465.14 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:30:27
SPKLU PLN ULP PANTON LABU,"Kota Panton Labu, Tanah Jambo Aye, Kabupaten Aceh Utara, Aceh 24394",Buka 24 Jam,5.00,773.95 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 11:02:53
SPKLU PLN ULP TAIS,"Lubuk Kebur, Kec.Seluma, Kab.Seluma, Bengkulu 38878",Buka 24 Jam,5.00,415.36 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:22:05
SPKLU KOTA TUA,"Kota Tua, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, DKI Jakarta 11110",Buka 24 Jam,4.57,848.52 km,3/3 Konektor Tersedia,"('22 kW', '22 kW', '22 kW')","(1, 1, 1)",2025-05-15 11:49:01
SPKLU Lapangan Jati Universitas Mercu Buana,"Jl. Meruya Selatan No.1, RT.4/RW.1, Joglo, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta",Buka 24 Jam,4.73,849.00 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-15 11:50:39
SPKLU PLN ULP BENGKALIS,"Jl. Antara, Rimba Sekampung, Kabupaten Bengkalis, Riau",Buka 24 Jam,5.00,214.38 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-15 10:10:34
SPKLU PLN ULP STABAT,"Jl. Proklamasi, Kwala Bingai, Kec. Stabat, Kabupaten Langkat, Sumatera Utara 20811",Buka 24 Jam,5.00,586.92 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:48:28
SPKLU PLN ULP KOTABARU,"‎‎Jl‎.  ‎Nuri Jelutung‎, ‎Kota Jambi‎, ‎36133‎",Buka 24 Jam,4.00,249.07 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:14:07
SPKLU PLN ULP SIANTAN,"Jl. Khatulistiwa, Siantan Hilir, Kec. Pontianak Utara, Kota Pontianak, Kalimantan Barat 78243",Buka 24 Jam,5.00,848.26 km,2/2 Konektor Tersedia,"('7 kW', '22 kW')","(1, 1)",2025-05-15 11:47:34
SPKLU Mobile Anyer,"Jl. Raya Anyer-Sirih No.20, Anyar, Kec. Anyar, Kabupaten Serang, Banten 42166",Buka 24 Jam,4.24,778.24 km,2/2 Konektor Tersedia,"('22 kW', '25 kW')","(1, 1)",2025-05-15 11:03:13
SPKLU PLN UP3 SINGKAWANG,"Jl. Alianyang No.71, Singkawang, Kalimantan Barat 79111",Buka 24 Jam,4.86,821.80 km,3/3 Konektor Tersedia,"('22 kW', '60 kW', '60 kW')","(1, 1, 1)",2025-05-15 11:13:54
SPKLU PLN Kantor Jaga Membalong,"Desa Membalong, Kabupaten Belitung, Kepulauan Bangka Belitung 33452",Buka 24 Jam,0.00,725.25 km,0/1 Konektor Tersedia,"('22 kW',)","(0,)",2025-05-15 11:00:09
SPKLU Mall Transmart Carrefour Bandar Lampung,"Jl. Sultan Agung No.283, Way Halim Permai, Kec. Way Halim, Kota Bandar Lampung, Lampung 35132",Buka 24 Jam,4.25,676.86 km,2/2 Konektor Tersedia,"('25 kW', '22 kW')","(1, 1)",2025-05-15 10:53:38
SPKLU KANTOR GUBERNUR SUMSEL,"Jl. Kapten A. Rivai No.3, Palembang, Sumatera Selatan",Buka 24 Jam,1.00,440.22 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-15 10:26:33
SPKLU PLN ULP BALAI SELASA,"Jl. Lintas Barat Sumatera, Pelangai, Kec. Ranah Pesisir, Kabupaten Pesisir Selatan, Sumatera Barat 25661",Buka 24 Jam,5.00,180.83 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:07:38
SPKLU PLN ULP MUARA BULIAN,"‎Jl‎. ‎Jenderal Sudirman‎, ‎Kab Batang Hari‎, ‎36613‎",Buka 24 Jam,0.00,223.76 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:11:13
SPKLU PLN ULP PANGKALAN KERINCI,"JL. Akasia, Pangkalan Kerinci Bar., Kec. Pangkalan Kerinci, Kabupaten Pelalawan, Riau",Buka 24 Jam,5.00,90.95 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 09:49:59
